playlist_entry_id,user_id,playlist_name,track_id,platform,added_date,position,is_public
PLE_01860,USR_00467,Focus Door,TRK_05497,Apple Music,2026-04-27,57,True
PLE_01861,USR_00234,Chill Just,TRK_00587,YouTube Music,2025-04-18,4,False
PLE_01862,USR_00024,Study Few,TRK_04947,Apple Music,2026-04-03,45,True
PLE_01863,USR_00354,Workout Thank,TRK_04978,YouTube Music,2021-06-26,58,False
PLE_01864,USR_00280,Sleep Century,TRK_03612,Apple Music,2026-04-27,92,True
PLE_01865,USR_00357,Vibes Apply,TRK_01492,YouTube Music,2025-08-29,12,True
PLE_01866,USR_00126,Vibes Particular,TRK_03488,Spotify,2025-11-17,39,False
PLE_01867,USR_00329,Study Live,TRK_00819,Amazon Music,2024-06-28,33,False
PLE_01868,USR_00013,Vibes Four,TRK_05340,YouTube Music,2026-04-27,44,True
PLE_01869,USR_00450,Mood Doctor,TRK_05463,Apple Music,2020-12-26,2,False
PLE_01870,USR_00486,Focus Free,TRK_03354,Spotify,2026-01-28,74,False
PLE_01871,USR_00256,Workout Arrive,TRK_03054,Apple Music,2022-05-06,1,True
PLE_01872,USR_00464,Chill Just,TRK_02618,Apple Music,2023-11-08,53,False
PLE_01873,USR_00444,Sleep Boy,TRK_03696,Spotify,2024-03-22,21,True
PLE_01874,USR_00201,Party Meeting,TRK_02100,YouTube Music,2024-02-04,25,False
PLE_01875,USR_00266,Party Gun,TRK_01177,Apple Music,2023-06-21,34,False
PLE_01876,USR_00048,Workout Stop,TRK_00369,YouTube Music,2020-08-20,35,False
PLE_01877,USR_00397,Sleep Reduce,TRK_05882,Spotify,2025-08-18,35,True
PLE_01878,USR_00376,Party Ten,TRK_01126,Spotify,2026-02-21,82,True
PLE_01879,USR_00230,Mood Along,TRK_02859,Spotify,2026-04-27,99,False
PLE_01880,USR_00437,Study Morning,TRK_01461,Amazon Music,2026-02-07,21,True
PLE_01881,USR_00018,Mood Need,TRK_00524,Apple Music,2024-07-14,100,True
PLE_01882,USR_00443,Mood Certainly,TRK_05671,Spotify,2021-04-13,86,True
PLE_01883,USR_00019,Mood If,TRK_05217,YouTube Music,2026-03-22,36,False
PLE_01884,USR_00428,Mood We,TRK_05531,Amazon Music,2024-06-01,78,False
PLE_01885,USR_00338,Vibes Might,TRK_05570,Amazon Music,2014-03-29,43,True
PLE_01886,USR_00163,Study Four,TRK_00740,Apple Music,2026-04-18,55,True
PLE_01887,USR_00380,Mood Might,TRK_05823,Spotify,2021-02-17,57,True
PLE_01888,USR_00406,Chill Small,TRK_00291,Spotify,2025-03-02,60,True
PLE_01889,USR_00367,Mood Consider,TRK_03397,Tidal,2026-04-27,63,True
PLE_01890,USR_00377,Mood Doctor,TRK_03847,Spotify,2026-03-13,63,False
PLE_01891,USR_00014,Workout My,TRK_01748,Spotify,2026-04-27,85,True
PLE_01892,USR_00179,Focus Performance,TRK_05535,YouTube Music,2020-09-26,18,True
PLE_01893,USR_00071,Focus Production,TRK_00558,Apple Music,2026-04-27,2,True
PLE_01894,USR_00500,Sleep Boy,TRK_02254,Tidal,2026-02-20,28,True
PLE_01895,USR_00169,Focus On,TRK_03188,Spotify,2020-08-27,9,True
PLE_01896,USR_00144,Vibes Usually,TRK_00288,YouTube Music,2024-11-22,46,True
PLE_01897,USR_00430,Sleep Including,TRK_05826,Spotify,2026-04-09,49,True
PLE_01898,USR_00291,Focus Yeah,TRK_05517,Apple Music,2025-11-24,31,True
PLE_01899,USR_00092,Vibes City,TRK_05956,Spotify,2021-07-14,17,True
PLE_01900,USR_00427,Sleep Box,TRK_03362,Spotify,2024-11-16,10,True
PLE_01901,USR_00108,Focus Blood,TRK_00051,YouTube Music,2025-12-10,17,True
PLE_01902,USR_00148,Focus Free,TRK_01816,Spotify,2026-04-17,83,False
PLE_01903,USR_00154,Mood About,TRK_01643,Spotify,2025-05-21,36,True
PLE_01904,USR_00256,Focus Man,TRK_05619,Apple Music,2021-10-05,78,True
PLE_01905,USR_00079,Study Ground,TRK_03058,Amazon Music,2023-10-25,23,False
PLE_01906,USR_00240,Workout Attorney,TRK_01461,Spotify,2023-10-28,22,True
PLE_01907,USR_00472,Workout Suddenly,TRK_01602,Apple Music,2026-04-27,91,False
PLE_01908,USR_00197,Sleep Including,TRK_01451,YouTube Music,2026-04-21,82,True
PLE_01909,USR_00189,Mood Significant,TRK_00889,Amazon Music,2026-03-16,78,True
PLE_01910,USR_00287,Party Music,TRK_03397,YouTube Music,2026-04-27,96,True
PLE_01911,USR_00199,Study Four,TRK_03034,Amazon Music,2026-04-23,48,True
PLE_01912,USR_00489,Party Really,TRK_03011,Apple Music,2025-07-12,31,True
PLE_01913,USR_00410,Party Nothing,TRK_00018,Apple Music,2026-04-27,88,True
PLE_01914,USR_00217,Sleep Including,TRK_02667,Apple Music,2004-11-01,29,True
PLE_01915,USR_00202,Chill Week,TRK_03730,Spotify,2013-04-14,28,True
PLE_01916,USR_00436,Chill Central,TRK_03088,Spotify,2024-01-23,96,True
PLE_01917,USR_00345,Mood About,TRK_05476,Spotify,2024-10-16,75,True
PLE_01918,USR_00344,Sleep Wait,TRK_05209,Apple Music,2026-01-13,43,True
PLE_01919,USR_00341,Vibes Attorney,TRK_02520,Spotify,2014-03-07,64,True
PLE_01920,USR_00041,Mood Manager,TRK_00836,Amazon Music,2026-01-13,94,False
PLE_01921,USR_00236,Chill Notice,TRK_02487,Apple Music,2023-06-01,29,False
PLE_01922,USR_00423,Study Ground,TRK_03190,Spotify,2024-03-26,77,True
PLE_01923,USR_00039,Sleep Boy,TRK_01872,YouTube Music,2019-11-18,72,False
PLE_01924,USR_00165,Vibes Light,TRK_01799,YouTube Music,2025-07-09,36,True
PLE_01925,USR_00479,Study Woman,TRK_01938,Amazon Music,2024-10-05,48,True
PLE_01926,USR_00317,Party Any,TRK_04938,YouTube Music,2024-04-10,11,True
PLE_01927,USR_00306,Workout Quickly,TRK_02819,YouTube Music,2025-07-11,44,True
PLE_01928,USR_00081,Chill Notice,TRK_01033,Amazon Music,2026-04-27,77,True
PLE_01929,USR_00379,Study You,TRK_04493,Amazon Music,2026-04-27,85,True
PLE_01930,USR_00264,Focus Church,TRK_03657,Spotify,2025-11-02,10,True
PLE_01931,USR_00425,Mood Home,TRK_01911,Spotify,2024-11-03,67,True
PLE_01932,USR_00434,Workout Stop,TRK_01878,Apple Music,2025-10-26,57,True
PLE_01933,USR_00239,Vibes Major,TRK_03442,Spotify,2026-03-20,71,True
PLE_01934,USR_00374,Focus Sound,TRK_00174,YouTube Music,2023-08-17,86,True
PLE_01935,USR_00023,Workout Stop,TRK_05663,Spotify,2026-04-07,85,False
PLE_01936,USR_00420,Party Ten,TRK_04343,Apple Music,2020-08-25,94,True
PLE_01937,USR_00376,Chill Health,TRK_00956,Apple Music,2025-08-01,100,True
PLE_01938,USR_00138,Chill Health,TRK_01878,Spotify,2026-02-15,58,True
PLE_01939,USR_00165,Sleep Box,TRK_01783,Amazon Music,2026-04-27,22,True
PLE_01940,USR_00040,Party To,TRK_00384,Spotify,2024-10-25,52,False
PLE_01941,USR_00379,Party Often,TRK_03892,Apple Music,2022-11-27,18,True
PLE_01942,USR_00018,Focus Share,TRK_01911,Amazon Music,2025-03-16,27,False
PLE_01943,USR_00072,Party Realize,TRK_02470,Spotify,2019-06-11,30,True
PLE_01944,USR_00320,Mood Together,TRK_03027,Spotify,2026-04-27,82,True
PLE_01945,USR_00379,Party Young,TRK_02930,YouTube Music,2026-04-27,74,True
PLE_01946,USR_00266,Vibes Particular,TRK_01849,Spotify,2024-11-02,66,True
PLE_01947,USR_00493,Vibes Attorney,TRK_02076,Spotify,2024-03-28,48,False
PLE_01948,USR_00241,Study Four,TRK_05803,Spotify,2022-02-22,77,True
PLE_01949,USR_00365,Focus First,TRK_03512,YouTube Music,2026-02-15,95,True
PLE_01950,USR_00292,Vibes Yourself,TRK_00968,Apple Music,2026-04-27,11,True
PLE_01951,USR_00341,Party Really,TRK_04674,Apple Music,2026-02-12,80,False
PLE_01952,USR_00257,Workout Mrs,TRK_02092,Amazon Music,2026-04-27,53,True
PLE_01953,USR_00298,Chill Plan,TRK_05553,YouTube Music,2026-04-27,90,True
PLE_01954,USR_00100,Vibes Particular,TRK_03573,Spotify,2026-04-27,67,False
PLE_01955,USR_00026,Party Establish,TRK_03343,Apple Music,2023-01-07,50,True
PLE_01956,USR_00463,Party Meeting,TRK_00807,YouTube Music,2020-05-15,33,True
PLE_01957,USR_00385,Vibes Major,TRK_02433,Tidal,2025-11-14,36,False
PLE_01958,USR_00368,Sleep Really,TRK_00730,Amazon Music,2023-04-02,97,True
PLE_01959,USR_00079,Chill Notice,TRK_01697,Apple Music,2022-10-14,58,False
PLE_01960,USR_00211,Party Article,TRK_04339,Spotify,2024-02-09,93,True
PLE_01961,USR_00012,Workout Thank,TRK_02207,Amazon Music,2025-09-07,31,True
PLE_01962,USR_00409,Mood We,TRK_01825,Spotify,2026-04-27,30,True
PLE_01963,USR_00142,Workout Effort,TRK_01920,Apple Music,2022-10-04,90,True
PLE_01964,USR_00492,Workout He,TRK_02261,Spotify,2020-09-18,85,True
PLE_01965,USR_00261,Mood Girl,TRK_00764,Amazon Music,2026-04-27,5,False
PLE_01966,USR_00457,Workout He,TRK_00681,Amazon Music,2021-03-07,33,False
PLE_01967,USR_00483,Focus Sound,TRK_05757,Spotify,2021-10-15,53,True
PLE_01968,USR_00001,Vibes President,TRK_01756,Amazon Music,2026-02-18,83,False
PLE_01969,USR_00487,Vibes Economy,TRK_00268,Spotify,2022-06-21,4,False
PLE_01970,USR_00167,Party Keep,TRK_03773,YouTube Music,2024-05-15,21,True
PLE_01971,USR_00398,Party Gun,TRK_02996,Apple Music,2024-12-29,18,True
PLE_01972,USR_00193,Sleep Themselves,TRK_00764,Spotify,2026-04-27,17,True
PLE_01973,USR_00298,Party Often,TRK_00762,Spotify,2020-08-28,52,True
PLE_01974,USR_00231,Workout Population,TRK_01517,YouTube Music,2026-02-06,69,True
PLE_01975,USR_00399,Party Capital,TRK_05475,Apple Music,2026-04-27,15,False
PLE_01976,USR_00299,Sleep Capital,TRK_03148,Apple Music,2024-08-21,19,True
PLE_01977,USR_00382,Party Difference,TRK_01574,Amazon Music,2025-07-05,28,True
PLE_01978,USR_00058,Focus On,TRK_05401,YouTube Music,2026-02-11,85,True
PLE_01979,USR_00109,Party Right,TRK_03118,Apple Music,2026-04-19,96,True
PLE_01980,USR_00289,Workout Money,TRK_02342,YouTube Music,2022-05-03,57,True
PLE_01981,USR_00318,Study Analysis,TRK_03614,Spotify,2026-04-21,50,True
PLE_01982,USR_00043,Mood Brother,TRK_04063,Tidal,2025-08-21,84,True
PLE_01983,USR_00356,Chill Just,TRK_04445,Apple Music,2025-09-08,34,True
PLE_01984,USR_00111,Focus Blood,TRK_02399,YouTube Music,2025-12-09,56,True
PLE_01985,USR_00377,Chill Plan,TRK_04059,Apple Music,2026-04-27,66,True
PLE_01986,USR_00258,Focus Keep,TRK_03650,Tidal,2024-08-06,100,True
PLE_01987,USR_00150,Workout My,TRK_03324,YouTube Music,2025-07-29,67,True
PLE_01988,USR_00045,Focus Western,TRK_03096,Apple Music,2023-04-16,56,True
PLE_01989,USR_00115,Party Respond,TRK_05659,Spotify,2023-09-30,57,True
PLE_01990,USR_00262,Study Hundred,TRK_01788,Spotify,2026-04-27,38,True
PLE_01991,USR_00137,Workout Population,TRK_01808,YouTube Music,2026-04-03,53,True
PLE_01992,USR_00062,Chill Central,TRK_01182,Apple Music,2015-05-11,23,False
PLE_01993,USR_00240,Focus Born,TRK_04368,YouTube Music,2020-04-04,84,False
PLE_01994,USR_00081,Party Rich,TRK_03163,Spotify,2018-12-14,7,True
PLE_01995,USR_00005,Sleep Box,TRK_02017,YouTube Music,2023-06-30,63,True
PLE_01996,USR_00464,Party Nothing,TRK_05500,Spotify,2026-01-08,23,False
PLE_01997,USR_00491,Workout Where,TRK_00923,YouTube Music,2020-01-15,43,True
PLE_01998,USR_00369,Focus Behavior,TRK_03851,Apple Music,2026-02-03,61,True
PLE_01999,USR_00333,Chill Campaign,TRK_00099,Spotify,2025-06-07,50,True
PLE_02000,USR_00050,Vibes Light,TRK_05161,Apple Music,2025-11-26,95,False
PLE_02001,USR_00100,Workout Effort,TRK_03957,Amazon Music,2025-08-23,81,True
PLE_02002,USR_00454,Sleep Forget,TRK_02196,Spotify,2026-04-27,42,True
PLE_02003,USR_00445,Study Now,TRK_00864,Spotify,2016-12-24,1,False
PLE_02004,USR_00014,Workout Population,TRK_04170,Apple Music,2010-09-24,30,True
PLE_02005,USR_00377,Chill Health,TRK_01003,Spotify,2025-05-01,51,True
PLE_02006,USR_00416,Mood Brother,TRK_02244,Apple Music,2023-12-25,42,True
PLE_02007,USR_00045,Chill Exactly,TRK_00457,Spotify,2026-04-27,63,True
PLE_02008,USR_00006,Study Beat,TRK_03364,Spotify,2025-12-21,65,False
PLE_02009,USR_00494,Mood Want,TRK_00330,Apple Music,2025-10-13,78,False
PLE_02010,USR_00160,Party Best,TRK_01484,Spotify,2018-11-28,16,True
PLE_02011,USR_00085,Focus Behavior,TRK_04058,Spotify,2022-04-01,11,True
PLE_02012,USR_00389,Workout Operation,TRK_01117,YouTube Music,2025-06-27,8,True
PLE_02013,USR_00142,Mood In,TRK_03134,YouTube Music,2022-07-10,13,False
PLE_02014,USR_00180,Vibes Light,TRK_02806,Apple Music,2026-01-10,2,False
PLE_02015,USR_00300,Mood Reduce,TRK_04920,Spotify,2026-04-27,44,True
PLE_02016,USR_00353,Mood In,TRK_00342,Tidal,2026-01-12,66,False
PLE_02017,USR_00425,Workout Operation,TRK_03106,Apple Music,2025-12-10,12,False
PLE_02018,USR_00400,Focus Share,TRK_05429,Spotify,2026-01-28,12,True
PLE_02019,USR_00429,Sleep Boy,TRK_05478,Apple Music,2026-03-06,62,False
PLE_02020,USR_00119,Focus Church,TRK_01634,Spotify,2022-09-24,60,True
PLE_02021,USR_00222,Focus First,TRK_04955,Apple Music,2026-03-20,15,False
PLE_02022,USR_00332,Mood Doctor,TRK_03620,Spotify,2026-01-27,45,True
PLE_02023,USR_00350,Focus There,TRK_05452,Apple Music,2025-01-13,95,True
PLE_02024,USR_00284,Party Respond,TRK_03357,Apple Music,2025-04-18,44,True
PLE_02025,USR_00384,Vibes Four,TRK_01422,Apple Music,2024-04-27,56,False
PLE_02026,USR_00137,Vibes Attorney,TRK_01340,YouTube Music,2025-04-01,83,False
PLE_02027,USR_00119,Mood Significant,TRK_01260,Spotify,2026-04-27,28,True
PLE_02028,USR_00137,Workout My,TRK_00323,Apple Music,2026-04-27,92,True
PLE_02029,USR_00050,Vibes Yourself,TRK_02826,Spotify,2021-03-13,17,True
PLE_02030,USR_00011,Chill Notice,TRK_04880,Tidal,2022-08-15,85,True
PLE_02031,USR_00388,Vibes Attorney,TRK_02901,YouTube Music,2025-02-03,43,False
PLE_02032,USR_00484,Focus Church,TRK_01933,Spotify,2022-10-23,61,True
PLE_02033,USR_00238,Party Tv,TRK_05744,Spotify,2025-12-31,23,False
PLE_02034,USR_00342,Study Now,TRK_05018,Apple Music,2025-07-20,72,True
PLE_02035,USR_00079,Party Exactly,TRK_04974,Spotify,2024-05-11,100,True
PLE_02036,USR_00175,Focus Free,TRK_05735,YouTube Music,2025-07-28,7,True
PLE_02037,USR_00478,Mood Seek,TRK_01229,Amazon Music,2026-02-01,48,True
PLE_02038,USR_00490,Focus Suddenly,TRK_03134,Amazon Music,2025-08-28,56,True
PLE_02039,USR_00193,Party Often,TRK_01930,Spotify,2026-04-23,15,True
PLE_02040,USR_00399,Party Model,TRK_01264,YouTube Music,2026-03-08,76,True
PLE_02041,USR_00175,Party Keep,TRK_00033,Apple Music,2023-09-06,73,True
PLE_02042,USR_00463,Mood International,TRK_00924,Spotify,2026-04-27,81,True
PLE_02043,USR_00306,Chill This,TRK_05663,Spotify,2026-03-08,85,True
PLE_02044,USR_00357,Focus Science,TRK_05798,Apple Music,2022-11-17,70,True
PLE_02045,USR_00248,Chill Explain,TRK_02037,Apple Music,2020-09-16,62,True
PLE_02046,USR_00026,Chill Notice,TRK_00974,Amazon Music,2024-10-22,72,True
PLE_02047,USR_00228,Focus Free,TRK_03398,YouTube Music,2025-11-25,67,True
PLE_02048,USR_00470,Chill Special,TRK_02026,YouTube Music,2013-07-24,29,True
PLE_02049,USR_00052,Workout Federal,TRK_05062,Apple Music,2025-10-19,96,True
PLE_02050,USR_00017,Focus Suddenly,TRK_00764,Spotify,2026-04-27,52,False
PLE_02051,USR_00117,Study Response,TRK_02412,Spotify,2025-06-06,36,True
PLE_02052,USR_00087,Chill Measure,TRK_02445,Apple Music,2025-06-06,75,True
PLE_02053,USR_00372,Party Small,TRK_02747,Tidal,2025-09-04,8,True
PLE_02054,USR_00429,Chill Career,TRK_03697,Spotify,2026-03-09,55,True
PLE_02055,USR_00297,Workout Population,TRK_03722,Amazon Music,2026-04-17,7,False
PLE_02056,USR_00227,Workout Skin,TRK_00471,Amazon Music,2023-01-12,94,True
PLE_02057,USR_00259,Party Notice,TRK_04552,Amazon Music,2024-09-29,35,False
PLE_02058,USR_00003,Study Response,TRK_02464,Apple Music,2026-04-27,74,True
PLE_02059,USR_00301,Sleep Box,TRK_05334,YouTube Music,2014-01-26,28,True
PLE_02060,USR_00031,Focus Born,TRK_04222,YouTube Music,2026-03-10,63,True
PLE_02061,USR_00028,Vibes Other,TRK_05713,Spotify,2026-01-08,74,True
PLE_02062,USR_00169,Mood Special,TRK_02998,Spotify,2024-02-09,99,False
PLE_02063,USR_00113,Mood In,TRK_01793,Amazon Music,2023-06-21,13,False
PLE_02064,USR_00250,Vibes Attorney,TRK_00404,Amazon Music,2026-03-03,45,True
PLE_02065,USR_00038,Vibes Rich,TRK_00811,Spotify,2026-04-27,61,True
PLE_02066,USR_00182,Study Hundred,TRK_05695,Apple Music,2025-11-10,87,True
PLE_02067,USR_00382,Party Firm,TRK_04154,YouTube Music,2025-03-23,55,True
PLE_02068,USR_00246,Sleep Capital,TRK_01264,Apple Music,2026-04-17,48,True
PLE_02069,USR_00326,Sleep Century,TRK_03723,Amazon Music,2024-09-17,23,True
PLE_02070,USR_00157,Chill Explain,TRK_05007,Spotify,2025-11-01,11,False
PLE_02071,USR_00059,Focus Sound,TRK_03152,Apple Music,2025-11-29,79,False
PLE_02072,USR_00405,Workout Suddenly,TRK_02470,Apple Music,2023-07-19,44,False
PLE_02073,USR_00421,Workout Operation,TRK_02677,Tidal,2022-11-29,71,True
PLE_02074,USR_00043,Party Leader,TRK_01461,Amazon Music,2022-06-09,16,True
PLE_02075,USR_00073,Workout Money,TRK_05750,Amazon Music,2025-06-25,24,True
PLE_02076,USR_00034,Mood Special,TRK_05515,Spotify,2025-12-16,3,True
PLE_02077,USR_00492,Focus Figure,TRK_02554,Tidal,2017-05-26,19,True
PLE_02078,USR_00250,Workout Population,TRK_00712,Amazon Music,2026-04-27,11,False
PLE_02079,USR_00163,Mood Seek,TRK_05596,Amazon Music,2026-04-27,5,False
PLE_02080,USR_00030,Focus Production,TRK_01908,Apple Music,2026-03-30,46,True
PLE_02081,USR_00141,Party Maybe,TRK_00218,Spotify,2024-02-05,85,True
PLE_02082,USR_00427,Vibes Expect,TRK_00862,Tidal,2023-05-06,51,True
PLE_02083,USR_00344,Mood Need,TRK_03794,Spotify,2025-03-08,17,False
PLE_02084,USR_00005,Vibes Major,TRK_05608,Tidal,2026-04-27,19,True
PLE_02085,USR_00087,Mood Interesting,TRK_01355,Spotify,2019-11-25,6,True
PLE_02086,USR_00476,Mood Need,TRK_01604,Spotify,2024-10-24,38,False
PLE_02087,USR_00311,Study Boy,TRK_05922,YouTube Music,2021-12-21,53,True
PLE_02088,USR_00128,Sleep Run,TRK_01786,Spotify,2025-07-17,30,True
PLE_02089,USR_00081,Sleep Carry,TRK_05842,Spotify,2025-05-13,54,True
PLE_02090,USR_00324,Sleep Approach,TRK_00505,YouTube Music,2022-10-10,36,False
PLE_02091,USR_00160,Party Capital,TRK_05313,YouTube Music,2026-02-14,91,True
PLE_02092,USR_00383,Chill Health,TRK_00598,Spotify,2024-11-24,60,True
PLE_02093,USR_00036,Mood Brother,TRK_04805,Amazon Music,2024-10-29,16,True
PLE_02094,USR_00302,Chill Off,TRK_05628,YouTube Music,2024-10-13,36,True
PLE_02095,USR_00450,Vibes Other,TRK_02540,YouTube Music,2025-06-14,51,False
PLE_02096,USR_00431,Party Small,TRK_02755,Apple Music,2025-12-16,24,False
PLE_02097,USR_00439,Focus Production,TRK_05112,Spotify,2026-03-27,94,True
PLE_02098,USR_00256,Party Keep,TRK_00882,Spotify,2017-05-02,61,False
PLE_02099,USR_00141,Workout Suddenly,TRK_04766,Spotify,2024-03-29,87,False
PLE_02100,USR_00344,Sleep Them,TRK_05363,Apple Music,2026-04-27,11,True
PLE_02101,USR_00099,Party Tv,TRK_01262,Apple Music,2017-06-17,54,False
PLE_02102,USR_00415,Focus Sound,TRK_00672,YouTube Music,2025-10-10,14,True
PLE_02103,USR_00130,Vibes Reality,TRK_05798,Spotify,2023-06-12,14,True
PLE_02104,USR_00377,Party Exactly,TRK_05978,YouTube Music,2023-01-12,24,True
PLE_02105,USR_00233,Vibes Reality,TRK_02118,Amazon Music,2025-11-26,38,True
PLE_02106,USR_00098,Mood Girl,TRK_01923,Spotify,2026-04-27,14,True
PLE_02107,USR_00499,Focus Mission,TRK_03428,Apple Music,2026-01-06,84,True
PLE_02108,USR_00378,Focus Attention,TRK_02817,Apple Music,2017-02-13,3,True
PLE_02109,USR_00170,Sleep Approach,TRK_03721,YouTube Music,2021-04-19,94,True
PLE_02110,USR_00192,Sleep Interesting,TRK_01667,Tidal,2017-09-14,79,True
PLE_02111,USR_00078,Party Article,TRK_04037,Apple Music,2026-04-14,24,False
PLE_02112,USR_00031,Workout Operation,TRK_00812,Amazon Music,2026-01-25,57,True
PLE_02113,USR_00079,Party Firm,TRK_02570,Spotify,2018-06-08,87,True
PLE_02114,USR_00372,Focus Born,TRK_01387,Amazon Music,2020-10-27,20,False
PLE_02115,USR_00364,Chill Growth,TRK_05460,Amazon Music,2021-08-21,54,True
PLE_02116,USR_00300,Party Minute,TRK_03019,Apple Music,2026-04-27,64,False
PLE_02117,USR_00326,Sleep Much,TRK_01989,Apple Music,2024-05-21,50,False
PLE_02118,USR_00445,Chill Itself,TRK_03522,Spotify,2025-03-31,77,False
PLE_02119,USR_00318,Focus Sound,TRK_02165,Spotify,2024-06-14,78,False
PLE_02120,USR_00378,Study Now,TRK_01570,Spotify,2026-01-15,6,True
PLE_02121,USR_00132,Vibes Yourself,TRK_05192,Apple Music,2025-08-03,2,True
PLE_02122,USR_00225,Sleep Interesting,TRK_02221,Amazon Music,2026-04-27,76,False
PLE_02123,USR_00178,Study Hundred,TRK_00649,Tidal,2025-05-22,37,True
PLE_02124,USR_00438,Chill Notice,TRK_03572,Apple Music,2026-02-13,41,False
PLE_02125,USR_00065,Mood Drug,TRK_01509,Apple Music,2026-03-11,56,True
PLE_02126,USR_00285,Party Music,TRK_02690,YouTube Music,2026-04-01,56,False
PLE_02127,USR_00196,Party Small,TRK_01706,Spotify,2025-06-08,92,True
PLE_02128,USR_00212,Study Four,TRK_03478,YouTube Music,2025-07-31,18,True
PLE_02129,USR_00451,Sleep Including,TRK_00403,Spotify,2026-03-12,37,True
PLE_02130,USR_00167,Vibes Major,TRK_02013,Amazon Music,2025-09-03,55,False
PLE_02131,USR_00262,Chill Week,TRK_03656,YouTube Music,2026-04-27,75,True
PLE_02132,USR_00377,Chill Small,TRK_03667,Spotify,2024-08-14,1,True
PLE_02133,USR_00214,Party Notice,TRK_01695,YouTube Music,2024-09-01,93,True
PLE_02134,USR_00186,Focus Yeah,TRK_05496,Amazon Music,2026-02-05,21,False
PLE_02135,USR_00377,Mood College,TRK_05577,Apple Music,2026-04-27,18,True
PLE_02136,USR_00451,Party Claim,TRK_02963,Amazon Music,2026-04-22,43,False
PLE_02137,USR_00364,Mood Interesting,TRK_02408,Spotify,2026-04-27,93,True
PLE_02138,USR_00372,Study Hundred,TRK_05923,YouTube Music,2023-08-09,58,True
PLE_02139,USR_00204,Vibes Might,TRK_05378,YouTube Music,2026-04-27,73,False
PLE_02140,USR_00312,Party Really,TRK_01790,YouTube Music,2026-01-01,91,True
PLE_02141,USR_00403,Vibes Expect,TRK_05236,YouTube Music,2026-04-27,12,True
PLE_02142,USR_00450,Sleep Much,TRK_01601,Spotify,2024-12-15,12,True
PLE_02143,USR_00053,Chill Measure,TRK_04817,Tidal,2026-04-27,63,True
PLE_02144,USR_00308,Study Boy,TRK_03196,YouTube Music,2017-07-16,75,True
PLE_02145,USR_00150,Mood Land,TRK_00012,Spotify,2026-04-22,67,False
PLE_02146,USR_00095,Chill Exactly,TRK_02485,Apple Music,2025-03-12,61,False
PLE_02147,USR_00414,Party Movement,TRK_02470,Apple Music,2025-02-26,29,False
PLE_02148,USR_00374,Study Response,TRK_03093,Spotify,2025-07-08,44,True
PLE_02149,USR_00445,Mood Reduce,TRK_01920,Spotify,2025-01-07,61,True
PLE_02150,USR_00137,Party Firm,TRK_04018,Tidal,2023-11-10,57,True
PLE_02151,USR_00402,Mood International,TRK_04136,Apple Music,2024-03-05,63,True
PLE_02152,USR_00067,Workout Federal,TRK_00812,Spotify,2026-02-28,59,False
PLE_02153,USR_00213,Workout Stop,TRK_04994,Amazon Music,2014-11-18,35,True
PLE_02154,USR_00292,Chill Growth,TRK_05238,Spotify,2026-03-11,22,True
PLE_02155,USR_00159,Party Gun,TRK_02300,Spotify,2026-04-21,75,False
PLE_02156,USR_00315,Study Woman,TRK_05907,Spotify,2026-04-27,42,True
