track_id,tempo_bpm,energy,danceability,valence,acousticness,loudness_db,instrumentalness,speechiness,liveness,key,mode,time_signature
TRK_03777,108,0.755,0.63,0.107,0.425,-3.93,0.322,0.141,0.485,9,1,4
TRK_03778,99,0.427,0.838,0.572,0.694,-13.95,0.131,0.136,0.319,0,0,4
TRK_03779,142,0.563,0.343,0.514,0.279,-8.26,0.025,0.009,0.064,1,0,4
TRK_03780,122,0.599,0.567,0.649,0.851,-4.98,0.202,0.07,0.187,8,0,4
TRK_03781,146,0.763,1.0,0.474,0.145,-7.41,0.054,0.108,0.046,8,0,4
TRK_03782,90,0.652,0.489,0.285,0.712,-7.04,0.273,0.134,0.056,4,0,4
TRK_03783,125,0.85,0.722,0.108,0.279,-9.82,0.062,0.247,0.186,9,1,4
TRK_03784,112,0.537,0.841,0.631,0.875,-14.25,0.064,0.369,0.181,11,1,4
TRK_03785,91,0.473,0.622,0.309,0.514,-11.31,0.105,0.091,0.147,4,1,4
TRK_03786,125,0.696,0.692,0.511,0.005,-5.34,0.076,0.137,0.061,8,0,4
TRK_03787,117,0.462,0.499,0.866,0.505,-9.29,0.229,0.084,0.319,4,0,4
TRK_03788,54,0.026,0.418,0.191,0.288,-13.96,0.036,0.058,0.223,3,1,4
TRK_03789,134,0.751,0.592,0.507,0.553,-11.54,0.005,0.19,0.053,6,1,4
TRK_03790,128,0.776,0.932,0.162,0.099,-6.32,0.122,0.094,0.17,8,1,4
TRK_03791,104,0.642,0.665,0.502,0.89,-6.99,0.065,0.029,0.094,11,1,4
TRK_03792,109,0.231,0.503,0.091,0.395,-6.91,0.031,0.099,0.287,11,0,3
TRK_03793,76,0.713,0.824,0.199,0.063,-5.85,0.062,0.142,0.294,6,0,4
TRK_03794,72,0.809,0.272,0.639,0.948,-6.4,0.025,0.133,0.024,2,0,4
TRK_03795,85,0.587,0.583,0.669,0.288,-7.92,0.023,0.138,0.373,3,0,4
TRK_03796,125,0.732,0.658,0.355,0.051,-12.01,0.001,0.05,0.394,10,0,4
TRK_03797,96,0.64,0.654,0.227,0.037,-7.9,0.069,0.512,0.066,6,1,4
TRK_03798,121,0.347,0.757,0.266,0.642,-5.3,0.003,0.108,0.075,11,1,4
TRK_03799,122,0.708,0.436,0.846,0.264,-6.21,0.066,0.092,0.07,4,0,4
TRK_03800,105,0.466,0.742,0.329,0.739,-6.79,0.083,0.066,0.311,5,1,4
TRK_03801,106,0.517,0.642,0.194,0.569,-13.68,0.035,0.079,0.252,10,1,4
TRK_03802,65,0.658,0.286,0.177,0.616,-6.41,0.005,0.182,0.072,3,0,4
TRK_03803,92,0.878,0.88,0.416,0.079,-11.3,0.057,0.847,0.319,8,1,4
TRK_03804,115,0.723,0.7,0.437,0.238,-12.06,0.039,0.573,0.119,11,0,4
TRK_03805,101,0.114,0.8,0.237,0.708,-10.83,0.015,0.21,0.002,11,0,4
TRK_03806,127,0.4,1.0,0.344,0.073,-9.37,0.029,0.115,0.163,7,0,4
TRK_03807,115,0.269,0.529,0.324,0.265,-14.94,0.089,0.034,0.082,10,1,5
TRK_03808,87,0.382,0.373,0.657,0.836,-5.55,0.014,0.167,0.303,11,0,4
TRK_03809,127,0.765,0.499,0.114,0.877,-11.56,0.055,0.102,0.271,7,0,4
TRK_03810,111,0.586,0.869,0.688,0.519,-6.3,0.046,0.007,0.129,2,1,4
TRK_03811,67,0.45,0.111,0.532,0.783,-5.69,0.035,0.03,0.364,11,1,4
TRK_03812,108,0.077,0.634,0.473,0.684,-9.1,0.173,0.034,0.221,0,1,6
TRK_03813,52,0.402,0.807,0.29,0.753,-13.42,0.016,0.07,0.031,1,1,4
TRK_03814,143,0.241,0.784,0.634,0.207,-4.42,0.013,0.132,0.151,5,1,4
TRK_03815,140,0.471,0.661,0.441,0.616,-12.82,0.021,0.022,0.358,8,0,4
TRK_03816,116,0.227,0.415,0.677,0.717,-5.79,0.194,0.227,0.049,3,1,4
TRK_03817,87,0.319,0.647,0.623,0.088,-9.17,0.046,0.381,0.475,3,0,4
TRK_03818,108,0.668,0.602,0.226,0.78,-8.64,0.277,0.085,0.516,4,0,4
TRK_03819,107,0.586,0.652,0.275,0.513,-6.41,0.01,0.161,0.696,1,1,4
TRK_03820,164,0.405,0.518,0.34,0.768,-13.73,0.094,0.175,0.012,10,1,4
TRK_03821,106,0.647,0.569,0.261,0.255,-13.28,0.164,0.044,0.033,6,0,4
TRK_03822,129,0.653,0.583,0.618,0.433,-4.3,0.069,0.001,0.505,4,1,4
TRK_03823,156,0.68,0.584,0.605,0.199,-8.99,0.139,0.123,0.471,9,1,4
TRK_03824,94,0.464,0.541,0.41,0.854,-14.47,0.2,0.179,0.026,11,1,4
TRK_03825,81,0.491,0.688,0.307,0.699,-10.56,0.192,0.177,0.427,3,0,4
TRK_03826,89,0.469,0.835,0.428,0.091,-5.81,0.104,0.796,0.087,1,1,4
TRK_03827,80,0.799,0.785,0.473,0.87,-3.18,0.002,0.153,0.507,8,0,4
TRK_03828,89,0.566,0.78,0.397,0.714,-7.65,0.037,0.219,0.036,7,0,4
TRK_03829,111,0.656,0.886,0.63,0.235,-6.07,0.17,0.156,0.16,11,0,4
TRK_03830,103,0.766,0.553,0.434,0.491,-4.29,0.033,0.036,0.206,5,1,6
TRK_03831,116,0.461,0.567,0.55,0.231,-8.35,0.032,0.276,0.638,6,1,4
TRK_03832,124,0.661,0.86,0.231,0.74,-14.95,0.035,0.005,0.101,2,0,4
TRK_03833,153,0.636,0.603,0.733,0.496,-12.1,0.022,0.01,0.117,8,1,4
TRK_03834,125,0.106,1.0,0.489,0.384,-9.68,0.068,0.183,0.022,0,1,4
TRK_03835,90,0.889,0.278,0.712,0.266,-3.85,0.102,0.176,0.179,8,1,4
TRK_03836,140,0.7,0.853,0.547,0.336,-5.9,0.006,0.177,0.393,11,1,4
TRK_03837,153,0.632,0.583,0.555,0.347,-9.04,0.02,0.092,0.067,4,0,4
TRK_03838,136,0.751,0.469,0.784,0.607,-8.27,0.213,0.027,0.409,1,1,4
TRK_03839,46,0.365,0.272,0.708,0.661,-7.87,0.066,0.12,0.042,7,1,5
TRK_03840,78,0.6,0.417,0.313,0.292,-7.82,0.202,0.062,0.126,4,1,4
TRK_03841,81,0.72,0.726,0.565,0.03,-7.76,0.155,0.636,0.034,6,0,4
TRK_03842,103,0.977,0.843,0.258,0.094,-5.4,0.029,0.66,0.004,1,1,6
TRK_03843,87,0.245,0.529,0.72,0.853,-7.78,0.324,0.021,0.104,8,1,4
TRK_03844,132,0.373,0.756,0.497,0.269,-9.04,0.164,0.024,0.048,6,1,4
TRK_03845,127,0.707,0.881,0.784,0.069,-14.61,0.032,0.012,0.358,10,0,4
TRK_03846,105,0.689,0.559,0.831,0.108,-13.55,0.011,0.084,0.002,5,1,4
TRK_03847,137,0.661,0.799,0.759,0.148,-13.41,0.088,0.277,0.176,10,1,6
TRK_03848,122,0.618,0.744,0.433,0.833,-8.2,0.062,0.022,0.005,2,1,4
TRK_03849,135,0.45,0.793,0.239,0.35,-4.08,0.037,0.067,0.118,5,1,4
TRK_03850,124,0.327,0.687,0.331,0.306,-9.79,0.087,0.235,0.167,6,1,4
TRK_03851,80,0.73,0.577,0.614,0.884,-6.05,0.126,0.03,0.585,2,0,4
TRK_03852,81,0.185,0.556,0.661,0.577,-3.22,0.035,0.052,0.257,9,0,4
TRK_03853,90,0.9,0.614,0.407,0.618,-11.87,0.156,0.726,0.113,7,0,5
TRK_03854,107,0.307,0.745,0.457,0.594,-11.78,0.127,0.004,0.03,2,1,4
TRK_03855,134,0.695,0.936,0.92,0.037,-9.28,0.06,0.112,0.009,7,1,4
TRK_03856,116,0.193,0.379,0.825,0.902,-14.33,0.141,0.157,0.231,0,1,3
TRK_03857,148,0.503,0.337,0.509,0.503,-4.06,0.086,0.008,0.009,10,0,4
TRK_03858,114,0.317,0.871,0.123,0.852,-6.85,0.316,0.357,0.283,1,1,4
TRK_03859,101,0.242,0.715,0.52,0.662,-6.44,0.059,0.069,0.27,4,0,4
TRK_03860,112,0.379,0.85,0.319,0.152,-4.6,0.071,0.043,0.426,3,0,4
TRK_03861,120,0.141,0.54,0.797,0.87,-7.01,0.05,0.168,0.14,7,0,4
TRK_03862,107,0.073,0.719,0.3,0.681,-12.96,0.093,0.028,0.265,8,1,4
TRK_03863,120,0.729,0.824,0.156,0.496,-3.16,0.113,0.071,0.184,10,0,4
TRK_03864,112,0.348,0.505,0.071,0.092,-10.54,0.189,0.077,0.207,3,0,4
TRK_03865,111,0.199,0.683,0.185,0.732,-11.69,0.16,0.22,0.134,3,1,4
TRK_03866,110,0.305,0.522,0.021,0.565,-13.95,0.167,0.041,0.138,2,0,4
TRK_03867,159,0.619,0.48,0.605,0.483,-10.51,0.012,0.031,0.322,5,1,4
TRK_03868,144,0.792,0.558,0.615,0.47,-12.49,0.091,0.081,0.304,6,1,4
TRK_03869,87,0.871,0.775,0.421,0.094,-12.05,0.037,0.844,0.028,2,1,4
TRK_03870,174,0.479,0.488,0.898,0.576,-7.43,0.028,0.231,0.528,6,0,6
TRK_03871,112,0.198,0.541,0.412,0.768,-11.44,0.024,0.012,0.075,0,0,4
TRK_03872,40,0.6,0.418,0.64,0.893,-8.45,0.114,0.224,0.028,5,1,4
TRK_03873,95,0.178,0.668,0.643,0.441,-11.11,0.04,0.075,0.427,5,1,4
TRK_03874,118,0.724,0.657,0.79,0.206,-11.92,0.331,0.287,0.161,4,0,4
TRK_03875,136,0.852,0.674,0.497,0.263,-7.22,0.082,0.086,0.116,8,1,4
TRK_03876,123,0.09,0.652,0.108,0.799,-8.13,0.147,0.012,0.079,3,1,4
TRK_03877,124,0.32,0.784,0.265,0.339,-12.68,0.182,0.128,0.135,10,0,4
TRK_03878,111,0.573,0.628,0.483,0.271,-11.3,0.152,0.017,0.053,11,1,4
TRK_03879,115,0.091,0.604,0.64,0.243,-10.74,0.056,0.054,0.046,9,0,4
TRK_03880,161,0.524,0.692,0.643,0.842,-3.32,0.06,0.472,0.039,6,0,4
TRK_03881,121,0.672,0.909,0.75,0.149,-5.7,0.041,0.208,0.048,7,0,4
TRK_03882,123,0.185,0.999,0.654,0.191,-8.29,0.19,0.376,0.029,10,1,5
TRK_03883,149,0.414,0.086,0.245,0.848,-6.66,0.114,0.161,0.165,0,1,4
TRK_03884,98,0.315,0.689,0.778,0.87,-11.28,0.051,0.17,0.077,0,0,4
TRK_03885,125,0.411,0.887,0.379,0.02,-9.15,0.041,0.008,0.027,11,0,4
TRK_03886,109,0.224,0.689,0.6,0.895,-11.0,0.075,0.172,0.021,2,1,4
TRK_03887,99,0.506,0.969,0.457,0.602,-3.43,0.036,0.093,0.135,6,1,4
TRK_03888,76,0.419,0.814,0.835,0.792,-10.93,0.008,0.021,0.092,6,0,4
TRK_03889,140,0.652,0.283,0.244,0.118,-8.83,0.181,0.239,0.042,9,1,4
TRK_03890,115,0.756,0.595,0.574,0.904,-12.57,0.108,0.111,0.011,1,1,4
TRK_03891,135,0.825,0.692,0.46,0.828,-11.98,0.073,0.202,0.175,9,0,4
TRK_03892,82,0.336,0.066,0.15,0.902,-7.36,0.043,0.002,0.098,9,0,4
TRK_03893,113,0.799,0.461,0.217,0.916,-13.16,0.078,0.234,0.178,0,0,4
TRK_03894,138,0.168,0.677,0.501,0.316,-12.85,0.024,0.106,0.161,9,0,4
TRK_03895,109,0.759,0.872,0.261,0.402,-6.66,0.244,0.141,0.184,6,1,4
TRK_03896,129,0.796,1.0,0.439,0.056,-5.38,0.035,0.069,0.106,5,1,4
TRK_03897,98,0.372,0.561,0.232,0.72,-9.6,0.175,0.15,0.136,4,1,4
TRK_03898,124,0.196,0.603,0.561,0.645,-4.61,0.014,0.254,0.067,4,0,4
TRK_03899,108,0.217,0.801,0.584,0.501,-12.36,0.151,0.005,0.202,0,0,4
TRK_03900,104,0.63,0.524,0.523,0.334,-9.26,0.151,0.156,0.142,1,1,4
TRK_03901,133,0.573,0.03,0.314,0.308,-7.82,0.106,0.1,0.598,8,1,4
TRK_03902,96,0.468,0.404,0.435,0.726,-6.51,0.003,0.048,0.003,6,0,4
TRK_03903,118,0.519,0.905,0.195,0.47,-14.71,0.199,0.309,0.07,10,1,4
TRK_03904,111,0.53,0.651,0.805,0.457,-10.92,0.071,0.028,0.142,11,1,4
TRK_03905,98,0.037,0.666,0.341,0.425,-9.71,0.07,0.167,0.032,10,0,4
TRK_03906,100,0.26,0.713,0.396,0.306,-11.91,0.049,0.022,0.062,0,1,4
TRK_03907,134,0.863,0.58,0.376,0.306,-6.42,0.082,0.209,0.274,2,0,4
TRK_03908,95,0.956,0.869,0.876,0.116,-10.46,0.073,0.832,0.117,5,1,4
TRK_03909,92,0.263,0.733,0.653,0.53,-10.62,0.119,0.1,0.06,10,0,3
TRK_03910,90,0.277,0.521,0.355,0.646,-6.26,0.104,0.145,0.056,0,1,4
TRK_03911,56,0.246,0.551,0.234,0.823,-9.74,0.041,0.238,0.05,3,0,4
TRK_03912,134,0.888,0.79,0.632,0.084,-5.45,0.048,0.177,0.152,1,1,4
TRK_03913,141,0.91,0.53,0.77,0.486,-9.51,0.063,0.206,0.158,6,1,4
TRK_03914,138,0.58,0.738,0.395,0.819,-14.43,0.034,0.017,0.227,6,0,4
TRK_03915,127,0.956,0.724,0.933,0.303,-11.95,0.214,0.088,0.303,0,1,4
TRK_03916,157,0.668,0.799,0.749,0.698,-8.3,0.018,0.056,0.074,0,1,4
TRK_03917,139,0.182,0.44,0.655,0.918,-13.13,0.052,0.023,0.066,1,0,4
TRK_03918,71,0.247,0.599,0.612,0.834,-8.55,0.0,0.359,0.054,7,0,4
TRK_03919,85,0.152,0.683,0.632,0.357,-14.98,0.017,0.003,0.228,3,1,4
TRK_03920,158,0.75,0.324,0.085,0.319,-8.87,0.033,0.211,0.188,0,0,5
TRK_03921,102,0.29,0.516,0.587,0.328,-10.19,0.007,0.085,0.115,5,0,4
TRK_03922,91,0.742,0.631,0.559,0.312,-13.96,0.166,0.045,0.398,0,1,4
TRK_03923,147,0.186,0.267,0.104,0.744,-10.54,0.066,0.097,0.07,4,0,4
TRK_03924,142,0.685,0.071,0.758,0.737,-6.99,0.143,0.047,0.403,2,1,4
TRK_03925,100,0.167,0.258,0.73,0.847,-14.95,0.122,0.23,0.202,6,1,4
TRK_03926,129,0.873,0.497,0.191,0.005,-14.56,0.042,0.029,0.009,3,1,3
TRK_03927,141,0.924,0.758,0.547,0.559,-11.52,0.047,0.126,0.258,9,1,4
TRK_03928,125,0.882,0.632,0.812,0.225,-11.55,0.173,0.139,0.304,10,1,4
TRK_03929,109,0.798,0.827,0.704,0.056,-11.19,0.079,0.464,0.154,5,0,4
TRK_03930,122,0.809,0.638,0.243,0.54,-9.54,0.016,0.194,0.363,6,1,4
TRK_03931,98,0.896,0.554,0.7,0.072,-7.6,0.002,0.549,0.212,0,1,4
TRK_03932,163,0.493,0.452,0.677,0.58,-14.29,0.151,0.002,0.083,3,1,4
TRK_03933,112,0.136,0.527,0.306,0.574,-13.21,0.086,0.025,0.036,7,1,4
TRK_03934,142,0.564,0.699,0.2,0.535,-7.02,0.014,0.018,0.18,10,1,4
TRK_03935,77,0.401,0.606,0.461,0.65,-8.45,0.001,0.084,0.123,1,0,4
TRK_03936,169,0.475,0.217,0.717,0.695,-9.76,0.057,0.133,0.02,6,0,4
TRK_03937,138,0.775,0.471,0.336,0.601,-4.6,0.086,0.027,0.005,2,1,4
TRK_03938,94,0.628,0.531,0.627,0.122,-12.47,0.025,0.077,0.131,11,1,4
TRK_03939,96,0.429,0.436,0.076,0.643,-3.59,0.112,0.181,0.088,3,1,4
TRK_03940,105,0.363,0.487,0.6,0.812,-7.49,0.008,0.146,0.535,5,1,4
TRK_03941,134,0.689,0.69,0.598,0.124,-10.62,0.002,0.056,0.202,9,1,4
TRK_03942,100,0.203,0.395,0.194,0.392,-13.86,0.071,0.107,0.051,5,0,4
TRK_03943,121,0.587,0.501,0.524,0.837,-5.23,0.008,0.167,0.065,0,1,4
TRK_03944,136,0.133,0.941,0.818,0.752,-10.05,0.199,0.009,0.006,11,0,3
TRK_03945,99,0.741,0.788,0.578,0.053,-11.93,0.121,0.34,0.126,10,1,4
TRK_03946,152,0.816,0.501,0.645,0.495,-9.15,0.001,0.002,0.001,5,0,4
TRK_03947,120,0.524,0.589,0.363,0.467,-11.99,0.086,0.023,0.301,8,0,4
TRK_03948,72,0.096,0.804,0.486,0.974,-8.6,0.048,0.095,0.061,3,0,4
TRK_03949,164,0.899,0.443,0.53,0.829,-10.56,0.017,0.001,0.06,1,1,4
TRK_03950,88,0.479,0.636,0.941,0.828,-12.07,0.028,0.197,0.381,4,0,4
TRK_03951,118,0.118,0.765,0.222,0.17,-5.99,0.106,0.004,0.001,0,0,3
TRK_03952,169,0.493,0.667,0.553,0.655,-9.74,0.132,0.211,0.493,10,0,4
TRK_03953,119,0.973,0.533,0.57,0.217,-7.74,0.041,0.272,0.16,9,1,6
TRK_03954,144,0.658,0.708,0.306,0.521,-7.65,0.022,0.061,0.259,7,1,4
TRK_03955,134,0.562,0.432,0.428,0.959,-7.81,0.084,0.187,0.196,4,1,4
TRK_03956,132,0.589,0.788,0.46,0.309,-14.86,0.156,0.006,0.038,3,0,3
TRK_03957,120,0.524,0.896,0.527,0.511,-12.24,0.438,0.056,0.002,11,0,5
TRK_03958,85,0.514,1.0,0.523,0.112,-4.85,0.212,0.2,0.21,9,1,4
TRK_03959,109,0.616,0.883,0.245,0.324,-10.4,0.113,0.048,0.106,5,1,4
TRK_03960,111,0.961,0.956,0.34,0.154,-7.8,0.171,0.157,0.223,8,1,4
TRK_03961,172,0.882,0.856,0.377,0.778,-6.25,0.105,0.277,0.271,7,1,4
TRK_03962,135,0.948,0.59,0.444,0.837,-14.22,0.251,0.025,0.414,11,0,4
TRK_03963,60,0.504,0.85,0.202,0.418,-7.29,0.006,0.184,0.041,4,1,6
TRK_03964,109,0.164,0.607,0.573,0.017,-6.55,0.008,0.056,0.215,7,0,4
TRK_03965,105,0.456,0.838,0.362,0.39,-3.36,0.1,0.071,0.367,4,1,4
TRK_03966,117,0.624,0.6,0.776,0.159,-13.07,0.075,0.076,0.331,11,1,4
TRK_03967,129,0.361,0.868,0.382,0.366,-12.81,0.098,0.256,0.004,9,1,4
TRK_03968,108,0.768,0.532,0.449,0.218,-4.21,0.023,0.011,0.226,2,0,4
TRK_03969,140,0.463,0.448,0.195,0.191,-8.06,0.131,0.074,0.295,10,1,4
TRK_03970,82,0.3,0.659,0.827,0.847,-5.98,0.001,0.011,0.045,1,0,4
TRK_03971,106,0.902,1.0,0.486,0.131,-3.51,0.063,0.795,0.034,6,1,4
TRK_03972,178,0.672,0.42,0.613,0.702,-4.21,0.007,0.003,0.055,10,0,4
TRK_03973,68,0.076,0.555,0.673,0.751,-7.86,0.017,0.043,0.034,0,0,4
TRK_03974,129,0.767,0.62,0.73,0.483,-6.25,0.076,0.186,0.018,9,1,4
TRK_03975,116,0.206,0.872,0.258,0.077,-12.38,0.079,0.046,0.066,8,1,4
TRK_03976,114,0.664,0.692,0.338,0.026,-6.61,0.04,0.183,0.362,4,0,4
TRK_03977,98,0.475,0.314,0.859,0.743,-13.9,0.007,0.156,0.075,9,0,4
TRK_03978,120,0.67,0.779,0.261,0.191,-11.92,0.064,0.108,0.044,9,0,4
TRK_03979,140,0.508,0.893,0.344,0.232,-14.05,0.01,0.012,0.422,1,1,4
TRK_03980,79,0.398,0.562,0.255,0.689,-3.82,0.166,0.028,0.357,10,1,4
TRK_03981,142,0.783,0.512,0.694,0.491,-13.87,0.068,0.022,0.033,2,0,4
TRK_03982,163,0.579,0.43,0.318,0.68,-4.68,0.081,0.075,0.351,2,0,4
TRK_03983,99,0.636,0.643,0.143,0.642,-8.37,0.024,0.078,0.025,6,1,4
TRK_03984,69,0.267,0.438,0.722,0.599,-4.29,0.141,0.044,0.445,8,1,4
TRK_03985,81,0.389,0.489,0.449,0.823,-9.11,0.051,0.012,0.267,9,1,4
TRK_03986,71,0.085,0.658,0.231,0.383,-13.07,0.145,0.133,0.037,0,0,4
TRK_03987,135,0.871,0.954,0.187,0.194,-13.61,0.034,0.222,0.456,4,0,4
TRK_03988,97,0.571,0.95,0.819,0.876,-11.06,0.011,0.03,0.358,0,1,4
TRK_03989,127,0.462,0.616,0.687,0.82,-12.48,0.232,0.126,0.235,10,1,4
TRK_03990,128,0.794,0.936,0.238,0.027,-5.55,0.153,0.146,0.392,7,0,4
TRK_03991,105,0.56,0.61,0.165,0.655,-3.52,0.044,0.058,0.096,5,1,4
TRK_03992,117,0.093,0.521,0.078,0.062,-13.12,0.453,0.012,0.403,3,1,4
TRK_03993,131,0.286,0.993,0.625,0.009,-8.2,0.046,0.002,0.366,10,1,5
TRK_03994,116,0.693,0.46,0.493,0.505,-12.22,0.096,0.085,0.008,6,1,4
TRK_03995,115,0.263,0.855,0.381,0.311,-13.46,0.054,0.191,0.337,1,0,4
TRK_03996,104,0.545,0.842,0.123,0.151,-4.67,0.132,0.49,0.053,3,1,3
TRK_03997,140,0.54,0.939,0.496,0.137,-13.18,0.114,0.151,0.0,3,1,6
TRK_03998,142,0.871,0.233,0.84,0.742,-12.98,0.436,0.273,0.152,4,0,4
TRK_03999,101,0.334,0.885,0.414,0.466,-4.27,0.029,0.032,0.208,11,1,4
TRK_04000,96,0.365,0.636,0.561,0.827,-10.28,0.001,0.098,0.043,11,0,4
TRK_04001,107,0.552,0.785,0.692,0.101,-10.02,0.044,0.704,0.253,8,0,4
TRK_04002,103,0.327,0.7,0.49,0.05,-9.2,0.117,0.043,0.042,6,0,3
TRK_04003,119,0.381,0.39,0.477,0.67,-9.52,0.13,0.319,0.057,1,0,4
TRK_04004,134,0.241,0.517,0.477,0.314,-12.27,0.041,0.111,0.116,9,1,3
TRK_04005,123,0.93,0.871,0.676,0.623,-12.97,0.16,0.206,0.05,9,1,4
TRK_04006,78,0.758,0.432,0.219,0.182,-13.49,0.324,0.087,0.029,3,1,4
TRK_04007,69,0.692,0.667,0.429,0.007,-14.47,0.02,0.519,0.04,7,1,4
TRK_04008,135,0.26,0.896,0.111,0.436,-13.04,0.1,0.286,0.426,5,0,5
TRK_04009,100,0.867,0.656,0.143,0.394,-6.98,0.005,0.03,0.416,11,1,4
TRK_04010,150,0.595,0.407,0.795,0.174,-9.16,0.001,0.021,0.115,3,0,4
TRK_04011,113,0.492,0.528,0.266,0.714,-10.76,0.071,0.087,0.011,2,0,4
TRK_04012,123,0.526,0.648,0.113,0.256,-5.91,0.028,0.021,0.085,1,0,4
TRK_04013,96,0.786,0.844,0.248,0.212,-5.77,0.097,0.823,0.216,1,0,4
TRK_04014,68,0.307,0.393,0.812,0.796,-12.42,0.346,0.108,0.22,6,1,6
TRK_04015,112,0.499,1.0,0.377,0.497,-6.82,0.089,0.12,0.002,10,0,6
TRK_04016,95,0.715,0.421,0.694,0.861,-6.71,0.02,0.116,0.007,1,0,4
TRK_04017,108,0.054,0.607,0.357,0.652,-9.41,0.007,0.274,0.009,5,1,4
TRK_04018,101,0.585,0.83,0.154,0.23,-5.59,0.101,0.06,0.014,4,1,4
TRK_04019,84,0.37,0.396,0.339,0.911,-3.38,0.087,0.248,0.313,8,0,4
TRK_04020,123,0.497,0.763,0.63,0.188,-4.61,0.028,0.253,0.144,7,1,4
TRK_04021,125,0.677,0.735,0.761,0.55,-7.23,0.018,0.062,0.464,0,1,4
TRK_04022,124,0.424,0.898,0.174,0.64,-9.76,0.083,0.18,0.62,0,1,4
TRK_04023,114,0.496,0.31,0.237,0.924,-5.93,0.066,0.103,0.356,0,1,4
TRK_04024,115,0.675,0.688,0.429,0.658,-7.08,0.008,0.025,0.191,0,1,4
TRK_04025,84,0.399,0.643,0.487,0.106,-14.92,0.038,0.771,0.037,10,0,4
TRK_04026,111,0.734,0.786,0.712,0.073,-13.71,0.064,0.208,0.261,10,1,4
TRK_04027,140,0.13,0.819,0.679,0.445,-10.4,0.025,0.02,0.451,2,1,4
TRK_04028,148,0.485,0.522,0.277,0.787,-13.95,0.028,0.222,0.035,10,0,4
TRK_04029,99,0.591,0.776,0.719,0.795,-12.48,0.246,0.355,0.515,2,1,4
TRK_04030,133,0.875,0.605,0.727,0.304,-10.05,0.077,0.0,0.012,6,0,4
TRK_04031,95,0.785,0.843,0.448,0.917,-7.25,0.009,0.008,0.344,4,0,4
TRK_04032,141,0.943,0.404,0.262,0.061,-12.06,0.0,0.011,0.395,2,1,4
TRK_04033,140,0.46,0.372,0.285,0.431,-6.28,0.15,0.161,0.059,5,1,4
TRK_04034,145,0.679,0.41,0.209,0.208,-13.71,0.157,0.021,0.357,2,0,4
TRK_04035,94,0.38,0.659,0.586,0.418,-14.77,0.315,0.05,0.249,7,0,4
TRK_04036,99,0.528,0.652,0.489,0.368,-4.04,0.227,0.29,0.37,4,1,4
TRK_04037,166,0.542,0.456,0.761,0.399,-6.14,0.147,0.054,0.134,0,1,4
TRK_04038,115,0.42,0.723,0.673,0.081,-9.97,0.042,0.024,0.17,8,0,6
TRK_04039,111,0.332,0.547,0.513,0.547,-5.8,0.152,0.07,0.124,7,1,4
TRK_04040,64,0.373,0.257,0.528,0.849,-4.74,0.046,0.099,0.001,7,1,5
TRK_04041,87,0.693,0.716,0.67,0.395,-12.23,0.224,0.064,0.125,2,0,4
TRK_04042,123,0.572,0.569,0.437,0.459,-9.05,0.142,0.072,0.452,9,1,4
TRK_04043,127,0.474,0.647,0.429,0.242,-3.82,0.472,0.022,0.179,3,1,4
TRK_04044,129,0.781,0.711,0.57,0.803,-13.84,0.209,0.365,0.165,9,0,4
TRK_04045,66,0.312,0.168,0.237,0.896,-9.96,0.093,0.393,0.424,8,1,4
TRK_04046,111,0.498,0.808,0.474,0.934,-6.58,0.003,0.025,0.393,5,1,4
TRK_04047,94,0.665,0.607,0.355,0.289,-14.82,0.068,0.002,0.071,4,0,3
TRK_04048,134,0.495,0.355,0.211,0.589,-3.49,0.007,0.02,0.033,10,0,4
TRK_04049,117,0.907,0.617,0.544,0.865,-7.59,0.117,0.137,0.063,8,1,4
TRK_04050,110,0.74,0.681,0.432,0.003,-11.49,0.091,0.261,0.08,7,0,4
TRK_04051,103,0.188,1.0,0.678,0.462,-12.74,0.091,0.01,0.242,8,0,4
TRK_04052,133,0.921,0.678,0.794,0.327,-3.14,0.007,0.228,0.127,6,0,4
TRK_04053,128,0.39,0.456,0.779,0.492,-6.44,0.028,0.001,0.056,11,0,4
TRK_04054,110,0.878,0.334,0.578,0.375,-7.44,0.089,0.168,0.296,1,1,4
TRK_04055,113,0.794,0.602,0.058,0.527,-14.85,0.175,0.056,0.037,5,0,4
TRK_04056,124,0.884,0.994,0.448,0.658,-11.15,0.215,0.037,0.146,5,1,4
TRK_04057,121,0.751,0.686,0.765,0.5,-4.58,0.048,0.122,0.423,2,1,4
TRK_04058,70,0.458,0.246,0.9,0.489,-11.7,0.062,0.202,0.137,4,1,4
TRK_04059,112,0.356,0.536,0.56,0.966,-3.84,0.035,0.044,0.469,8,1,4
TRK_04060,108,0.617,0.188,0.164,0.664,-11.72,0.034,0.088,0.286,1,1,4
TRK_04061,129,0.165,0.481,0.551,0.425,-5.85,0.134,0.057,0.03,10,1,6
TRK_04062,119,0.578,0.889,0.812,0.099,-9.18,0.1,0.16,0.044,11,0,4
TRK_04063,106,0.627,0.458,0.648,0.454,-9.83,0.348,0.06,0.414,3,0,4
TRK_04064,96,0.488,0.281,0.556,0.796,-11.9,0.026,0.015,0.015,1,1,4
TRK_04065,123,0.334,0.59,0.256,0.311,-9.81,0.141,0.009,0.117,9,0,4
TRK_04066,148,0.164,0.706,0.732,0.811,-5.56,0.081,0.155,0.12,1,0,4
