chart_id,track_id,artist_id,chart_name,week_date,peak_position,weeks_on_chart
4167,13148,181,Dance/Electronic 40,2024-02-11,21,23
4168,7576,217,APAC Pulse,2022-08-12,24,38
4169,5579,8,Alternative 50,2020-11-02,124,44
4170,1788,86,Alternative 50,2017-01-11,93,5
4171,11346,59,Global Weekly,2024-01-07,144,44
4172,10154,200,APAC Pulse,2023-02-15,199,11
4173,8203,188,Urban Chart,2024-11-24,175,13
4174,11234,107,Alternative 50,2019-03-13,171,12
4175,4969,93,Latin Beats,2019-07-14,50,45
4176,3533,105,Urban Chart,2020-09-19,92,38
4177,13063,162,US Hot 100,2024-04-06,27,9
4178,14228,46,EU Top 200,2017-06-29,44,13
4179,1463,50,Alternative 50,2020-07-29,31,44
4180,7331,184,APAC Pulse,2020-01-01,63,49
4181,1520,66,Latin Beats,2022-02-16,162,48
4182,11146,33,Urban Chart,2024-02-10,152,10
4183,8587,141,APAC Pulse,2016-08-04,183,8
4184,11757,100,Global Weekly,2024-04-07,110,39
4185,5351,127,Alternative 50,2015-08-19,79,49
4186,14815,169,Urban Chart,2024-11-20,68,36
4187,12825,77,EU Top 200,2015-03-18,130,23
4188,4838,76,Global Weekly,2019-07-01,23,49
4189,7305,98,US Hot 100,2023-04-15,179,52
4190,11920,227,EU Top 200,2021-09-13,161,24
4191,4397,132,Urban Chart,2021-02-17,89,30
4192,11409,100,Dance/Electronic 40,2019-08-05,15,41
4193,13695,231,Latin Beats,2022-06-13,110,39
4194,10391,231,US Hot 100,2024-07-14,20,20
4195,10612,97,US Hot 100,2018-10-24,176,52
4196,7864,65,EU Top 200,2023-06-09,54,32
4197,12426,17,Global Weekly,2018-05-30,186,2
4198,12845,164,US Hot 100,2024-02-28,61,10
4199,7427,96,Alternative 50,2019-08-26,121,48
4200,4998,184,US Hot 100,2015-02-11,78,44
4201,6191,181,Latin Beats,2023-08-18,25,36
4202,2075,161,Global Weekly,2023-01-20,4,51
4203,2727,105,APAC Pulse,2021-07-28,77,52
4204,11816,26,EU Top 200,2020-05-13,96,1
4205,177,177,Dance/Electronic 40,2022-04-08,145,24
4206,12054,77,US Hot 100,2023-05-10,112,26
4207,9587,165,Global Weekly,2015-12-16,44,23
4208,13400,77,Urban Chart,2020-04-15,91,44
4209,57,57,APAC Pulse,2022-07-17,28,30
4210,12735,50,Global Weekly,2020-08-26,198,51
4211,10728,148,Latin Beats,2024-07-07,67,21
4212,5287,53,Global Weekly,2020-11-18,181,49
4213,6700,105,EU Top 200,2024-07-10,25,40
4214,7189,76,Global Weekly,2021-02-23,61,21
4215,13843,47,Urban Chart,2017-01-04,127,5
4216,6487,145,Urban Chart,2023-02-08,112,40
4217,11377,76,US Hot 100,2022-01-25,146,17
4218,13729,50,APAC Pulse,2022-10-01,92,12
4219,7633,85,Urban Chart,2023-08-16,19,33
4220,3839,98,Urban Chart,2024-06-14,141,46
4221,3061,221,US Hot 100,2022-03-16,186,19
4222,5689,91,Urban Chart,2022-06-29,162,28
4223,1589,166,EU Top 200,2016-08-17,159,48
4224,6747,146,Dance/Electronic 40,2024-02-04,47,39
4225,4067,4,Latin Beats,2021-01-21,15,10
4226,6902,141,Dance/Electronic 40,2024-04-11,194,42
4227,13492,68,APAC Pulse,2018-05-30,24,7
4228,4961,111,US Hot 100,2022-07-19,92,46
4229,5162,122,Alternative 50,2023-04-01,73,23
4230,6810,213,Dance/Electronic 40,2024-07-21,54,37
4231,13969,140,Dance/Electronic 40,2018-03-22,37,11
4232,14191,215,Dance/Electronic 40,2021-01-05,88,49
4233,1443,154,APAC Pulse,2016-04-13,34,16
4234,7718,185,Global Weekly,2024-01-03,100,2
4235,4554,14,APAC Pulse,2024-04-10,51,24
4236,2533,245,US Hot 100,2024-02-18,80,37
4237,10939,52,Alternative 50,2022-12-22,160,29
4238,4630,62,Latin Beats,2024-07-07,67,10
4239,3218,207,US Hot 100,2024-02-06,73,5
4240,6281,179,Latin Beats,2015-08-19,160,27
4241,4676,174,Urban Chart,2023-03-24,145,11
4242,11566,193,Global Weekly,2022-01-04,107,15
4243,12304,22,Dance/Electronic 40,2017-11-08,139,4
4244,2332,219,EU Top 200,2024-04-12,108,52
4245,14476,77,US Hot 100,2024-09-21,173,1
4246,2617,201,Latin Beats,2021-04-21,136,48
4247,6728,245,Dance/Electronic 40,2022-04-28,173,47
4248,376,46,Dance/Electronic 40,2022-09-23,20,22
4249,8031,14,Urban Chart,2022-06-09,157,35
4250,14265,28,EU Top 200,2015-07-22,60,18
4251,3845,170,Dance/Electronic 40,2022-02-21,90,1
4252,1632,142,Latin Beats,2020-07-12,10,14
4253,12617,51,Alternative 50,2022-08-01,53,35
4254,230,230,EU Top 200,2024-11-24,177,25
4255,208,208,Latin Beats,2022-07-09,128,32
4256,1987,105,US Hot 100,2017-11-22,26,36
4257,2720,180,US Hot 100,2024-09-12,42,2
4258,14223,4,Dance/Electronic 40,2021-04-01,144,47
4259,11998,54,Global Weekly,2023-05-20,198,41
4260,12239,203,US Hot 100,2016-06-15,99,50
4261,6023,75,Urban Chart,2017-01-25,7,17
4262,1152,2,Global Weekly,2023-09-30,51,29
4263,6570,104,US Hot 100,2024-04-07,24,12
4264,10604,84,EU Top 200,2023-09-02,73,4
4265,2042,69,US Hot 100,2023-12-16,99,45
4266,12164,105,Dance/Electronic 40,2022-07-20,116,42
4267,6123,250,Latin Beats,2020-06-10,139,23
4268,5591,118,Global Weekly,2018-11-07,65,44
4269,755,205,Latin Beats,2017-10-25,125,27
4270,6765,214,Alternative 50,2021-01-21,52,28
4271,1526,212,Latin Beats,2021-02-18,27,28
4272,11255,35,Latin Beats,2024-03-04,37,44
4273,4418,11,Global Weekly,2023-08-01,176,52
4274,4073,222,EU Top 200,2023-05-03,78,1
4275,6497,46,EU Top 200,2018-01-10,12,47
4276,13242,69,Dance/Electronic 40,2021-05-06,166,42
4277,1147,224,Urban Chart,2024-04-07,186,20
4278,14430,244,APAC Pulse,2019-08-12,35,20
4279,10369,68,EU Top 200,2023-05-13,198,48
4280,11174,125,EU Top 200,2021-07-07,114,1
4281,13146,70,Latin Beats,2020-12-30,22,51
4282,3769,45,US Hot 100,2016-11-16,146,1
4283,7815,184,Urban Chart,2022-02-17,138,17
4284,8689,186,US Hot 100,2023-12-29,40,38
4285,14264,163,US Hot 100,2021-05-30,162,35
4286,13358,194,EU Top 200,2021-02-25,40,37
4287,14097,64,Global Weekly,2017-12-13,77,7
4288,3918,157,Urban Chart,2023-02-24,145,12
4289,10281,213,Latin Beats,2024-02-14,183,5
4290,5889,222,Alternative 50,2016-01-14,173,5
4291,10273,134,US Hot 100,2024-08-11,77,40
4292,1780,110,Urban Chart,2020-12-30,144,6
4293,2179,87,Latin Beats,2019-01-23,115,31
4294,8591,214,EU Top 200,2024-05-24,125,37
4295,535,66,US Hot 100,2024-12-25,109,38
4296,4278,125,Urban Chart,2016-08-25,114,35
4297,6409,23,Urban Chart,2016-04-27,12,48
4298,2452,202,Latin Beats,2023-11-04,129,6
4299,11849,187,Alternative 50,2024-03-17,100,23
4300,7585,108,Dance/Electronic 40,2024-04-12,83,50
4301,10433,241,Urban Chart,2023-05-23,14,28
4302,13799,132,US Hot 100,2017-06-14,18,49
4303,10492,89,Urban Chart,2021-01-20,123,19
4304,12551,107,US Hot 100,2022-11-11,147,48
4305,8846,191,US Hot 100,2023-09-20,81,22
4306,3556,52,Global Weekly,2022-04-11,95,37
4307,7390,59,US Hot 100,2024-06-16,2,26
4308,4140,236,Dance/Electronic 40,2024-11-02,150,4
4309,10905,122,US Hot 100,2015-05-27,162,14
4310,14631,206,Global Weekly,2015-06-03,38,28
4311,1553,245,Alternative 50,2023-07-27,166,51
4312,9641,14,US Hot 100,2023-04-15,83,3
4313,5978,92,Latin Beats,2022-02-04,91,49
4314,9442,43,Alternative 50,2023-12-16,48,48
4315,5821,183,US Hot 100,2016-08-03,65,30
4316,12773,147,Alternative 50,2024-06-09,78,47
4317,6919,216,Global Weekly,2018-11-28,76,20
4318,2582,178,Alternative 50,2023-11-26,139,40
4319,5830,48,EU Top 200,2024-02-28,136,4
4320,12501,84,Latin Beats,2022-09-22,159,11
4321,8798,195,Latin Beats,2021-06-09,70,43
4322,4378,209,Global Weekly,2024-03-16,68,7
4323,3082,214,Dance/Electronic 40,2024-04-05,80,33
4324,6772,138,EU Top 200,2022-06-23,152,40
4325,6913,250,Alternative 50,2017-09-13,49,30
4326,1102,42,APAC Pulse,2023-01-02,124,4
4327,2295,197,Alternative 50,2024-02-14,135,49
4328,6898,64,APAC Pulse,2024-08-11,136,40
4329,9647,194,Latin Beats,2023-03-16,86,14
4330,10803,37,APAC Pulse,2015-12-16,11,25
4331,1324,227,Latin Beats,2024-10-23,28,5
4332,10826,205,Urban Chart,2024-09-10,177,9
4333,1350,247,EU Top 200,2024-02-14,66,39
4334,8281,111,EU Top 200,2023-11-11,36,21
4335,7466,232,Global Weekly,2022-05-13,40,34
4336,1637,227,Latin Beats,2019-03-20,188,13
4337,7816,177,US Hot 100,2023-04-12,173,21
4338,13042,152,Alternative 50,2015-07-08,200,38
4339,7236,56,Dance/Electronic 40,2017-04-26,83,43
4340,2185,235,EU Top 200,2024-04-21,115,28
4341,1235,110,US Hot 100,2018-11-14,120,45
4342,3679,22,Latin Beats,2019-11-27,142,37
4343,3966,125,Global Weekly,2022-09-06,28,46
4344,13418,122,Urban Chart,2024-09-15,96,43
4345,9147,17,Global Weekly,2016-02-24,6,35
4346,10333,183,Alternative 50,2017-05-27,73,11
4347,10901,175,Alternative 50,2018-02-07,186,50
4348,5992,121,EU Top 200,2017-03-01,112,51
4349,3934,69,APAC Pulse,2024-10-11,107,27
4350,9980,181,Urban Chart,2024-09-08,167,49
4351,4636,152,Urban Chart,2020-02-22,178,42
4352,9425,128,Urban Chart,2024-02-21,42,29
4353,7750,111,EU Top 200,2020-03-11,115,36
4354,4372,239,Alternative 50,2024-06-21,93,40
4355,967,152,EU Top 200,2024-09-10,116,5
4356,11393,71,Urban Chart,2022-09-09,172,30
4357,4213,214,Alternative 50,2022-09-09,121,36
4358,14270,221,Latin Beats,2023-12-28,187,6
4359,6881,131,APAC Pulse,2024-03-06,193,43
4360,6224,34,Latin Beats,2016-10-05,8,23
4361,9315,1,EU Top 200,2023-03-05,55,37
4362,577,107,Dance/Electronic 40,2017-06-28,187,20
4363,832,51,Urban Chart,2017-09-20,6,33
4364,851,131,Latin Beats,2018-11-11,128,20
4365,2486,49,Dance/Electronic 40,2021-02-03,134,50
4366,12133,15,APAC Pulse,2024-08-24,13,13
4367,5837,217,Urban Chart,2022-12-15,107,35
4368,13509,139,Alternative 50,2023-06-07,108,14
4369,12517,124,US Hot 100,2023-06-10,142,3
4370,946,6,Dance/Electronic 40,2023-05-25,160,35
4371,11260,71,Urban Chart,2019-12-23,199,10
4372,1390,228,APAC Pulse,2017-12-06,61,12
4373,13387,6,APAC Pulse,2024-03-09,7,25
4374,3562,64,US Hot 100,2023-06-21,187,51
4375,2667,212,APAC Pulse,2019-05-08,104,42
4376,8775,156,APAC Pulse,2023-04-19,178,36
4377,11332,88,Urban Chart,2023-09-22,80,14
4378,4178,173,Dance/Electronic 40,2024-10-27,2,30
4379,11607,165,EU Top 200,2019-01-09,143,33
4380,6077,42,EU Top 200,2019-03-27,149,29
4381,1348,198,Dance/Electronic 40,2021-12-02,22,9
4382,12407,224,Urban Chart,2020-07-07,70,5
4383,14513,92,EU Top 200,2019-11-18,192,45
4384,14124,187,Dance/Electronic 40,2020-10-19,152,16
4385,10305,152,Latin Beats,2018-12-20,42,33
4386,3281,8,Alternative 50,2023-04-28,144,27
4387,7235,149,US Hot 100,2021-06-08,106,47
4388,3511,169,US Hot 100,2019-05-22,118,10
4389,10587,127,APAC Pulse,2017-04-12,194,9
4390,4965,93,US Hot 100,2018-09-01,156,19
4391,11407,117,US Hot 100,2016-10-26,120,20
4392,8223,111,Dance/Electronic 40,2020-10-05,38,14
4393,12177,30,EU Top 200,2023-01-14,194,37
4394,14916,117,Latin Beats,2022-09-16,67,43
4395,11924,166,APAC Pulse,2021-12-01,170,4
4396,13351,41,Dance/Electronic 40,2024-04-17,171,13
4397,9776,96,Global Weekly,2022-10-13,36,7
4398,14778,115,Alternative 50,2022-07-15,161,18
4399,7622,239,US Hot 100,2024-02-18,180,30
4400,9751,19,Urban Chart,2019-11-06,30,39
4401,5040,76,Global Weekly,2021-04-08,55,42
4402,6863,125,Dance/Electronic 40,2023-03-17,139,16
4403,1746,167,Latin Beats,2023-12-08,128,44
4404,3594,38,Latin Beats,2022-06-10,143,45
4405,11486,122,Alternative 50,2024-02-04,162,13
4406,11421,146,Urban Chart,2020-01-13,141,34
4407,3687,122,EU Top 200,2020-09-27,32,31
4408,13479,184,APAC Pulse,2017-06-28,70,20
4409,4350,115,US Hot 100,2024-10-06,43,22
4410,373,82,Global Weekly,2021-03-02,8,7
4411,10832,107,APAC Pulse,2023-04-05,121,9
4412,7317,25,APAC Pulse,2015-04-29,106,44
4413,4045,199,Latin Beats,2022-05-27,200,28
4414,4537,77,Latin Beats,2022-01-31,150,52
4415,6650,53,Latin Beats,2015-03-11,189,34
4416,13649,250,APAC Pulse,2018-01-17,191,5
4417,10671,202,EU Top 200,2021-11-10,11,18
4418,10658,42,Dance/Electronic 40,2022-04-06,157,27
4419,2371,114,Dance/Electronic 40,2016-02-24,131,26
4420,3454,156,APAC Pulse,2021-12-30,50,21
4421,4568,150,Latin Beats,2016-05-11,100,28
4422,11464,51,APAC Pulse,2018-06-13,53,43
4423,10268,231,APAC Pulse,2024-06-02,59,34
4424,4522,153,Dance/Electronic 40,2024-08-26,80,50
4425,9923,122,Urban Chart,2019-08-17,194,22
4426,13728,46,Dance/Electronic 40,2017-03-29,155,6
4427,6538,160,Dance/Electronic 40,2023-05-27,49,42
4428,7170,19,Latin Beats,2018-12-12,102,27
4429,2894,128,Urban Chart,2021-11-29,121,3
4430,6276,134,EU Top 200,2021-04-03,11,35
4431,9868,30,US Hot 100,2023-10-21,69,52
4432,3076,62,Dance/Electronic 40,2024-03-08,145,33
4433,10105,88,EU Top 200,2024-01-26,47,43
4434,6610,63,APAC Pulse,2020-03-25,158,43
4435,8779,208,Urban Chart,2024-09-26,82,4
4436,10510,213,Alternative 50,2017-07-19,194,7
4437,8856,27,Latin Beats,2021-05-19,148,7
4438,7120,119,Dance/Electronic 40,2022-01-09,86,36
4439,3988,128,Dance/Electronic 40,2021-09-09,113,33
4440,1059,168,APAC Pulse,2020-12-03,64,37
4441,9247,118,Urban Chart,2019-11-13,133,11
4442,3167,56,Alternative 50,2023-02-23,38,49
4443,12742,233,Urban Chart,2023-05-09,108,44
4444,14336,177,APAC Pulse,2021-02-25,84,16
4445,11865,245,Alternative 50,2024-07-18,197,8
4446,3878,171,Alternative 50,2022-03-09,4,31
4447,12914,131,APAC Pulse,2019-11-13,81,50
4448,8470,176,US Hot 100,2023-11-23,99,21
4449,8314,45,Global Weekly,2018-09-12,30,30
4450,10406,28,Latin Beats,2024-10-12,13,15
4451,8966,92,Dance/Electronic 40,2022-05-19,28,34
4452,4901,33,Urban Chart,2023-07-01,200,23
4453,10792,178,Alternative 50,2015-12-09,11,28
4454,5094,130,EU Top 200,2018-08-26,129,23
4455,14801,81,APAC Pulse,2024-05-29,54,47
4456,6896,51,Latin Beats,2021-10-20,138,25
4457,5537,153,APAC Pulse,2024-06-29,46,32
4458,1944,121,Latin Beats,2023-04-29,193,20
4459,1664,197,APAC Pulse,2020-10-14,2,8
4460,9746,31,Urban Chart,2021-10-11,100,51
4461,9297,123,Urban Chart,2016-03-10,175,37
4462,11539,70,Urban Chart,2024-09-11,133,51
4463,9937,181,Latin Beats,2024-05-12,86,14
4464,2600,179,Latin Beats,2022-03-23,90,46
4465,12379,210,Urban Chart,2019-04-04,170,41
4466,8054,226,Dance/Electronic 40,2022-05-11,70,43
4467,14370,216,Alternative 50,2022-08-31,191,15
4468,9914,220,EU Top 200,2022-06-29,38,25
4469,7279,120,US Hot 100,2024-01-21,158,20
4470,5567,107,Global Weekly,2016-04-20,177,31
4471,11880,175,Global Weekly,2022-12-14,137,35
4472,438,24,APAC Pulse,2020-05-23,150,24
4473,4836,9,Latin Beats,2021-10-20,23,19
4474,14460,107,Alternative 50,2017-11-22,96,12
4475,3612,82,EU Top 200,2018-10-10,152,18
4476,8820,249,Urban Chart,2023-03-18,142,5
4477,4432,114,US Hot 100,2023-11-11,114,4
4478,13916,181,EU Top 200,2024-02-18,44,25
4479,3691,131,US Hot 100,2015-01-14,197,44
4480,9779,45,Alternative 50,2015-10-07,58,4
4481,4176,62,Global Weekly,2024-03-09,157,26
4482,1303,143,EU Top 200,2024-06-05,27,44
4483,12867,58,Alternative 50,2024-10-12,105,10
4484,5919,100,US Hot 100,2022-04-26,34,37
4485,7332,51,Dance/Electronic 40,2024-01-24,135,39
4486,7010,70,Urban Chart,2020-09-02,119,50
4487,4074,112,APAC Pulse,2022-11-30,116,12
4488,8403,51,Global Weekly,2024-08-29,188,2
4489,13078,147,Global Weekly,2024-08-13,151,25
4490,9161,95,APAC Pulse,2024-07-14,70,41
4491,11136,36,Latin Beats,2022-07-13,36,47
4492,2940,208,APAC Pulse,2024-11-28,172,14
4493,788,48,APAC Pulse,2024-07-15,102,20
4494,7903,35,EU Top 200,2022-11-24,72,49
4495,9871,162,Latin Beats,2019-07-21,122,31
4496,3928,98,US Hot 100,2023-07-07,62,30
4497,9773,225,Alternative 50,2021-03-22,20,35
4498,14120,135,Global Weekly,2016-04-06,73,35
4499,1210,195,APAC Pulse,2022-10-10,124,16
4500,965,137,EU Top 200,2019-09-19,95,45
4501,8072,155,Urban Chart,2018-10-24,57,1
4502,11602,74,Alternative 50,2023-07-22,155,26
4503,3310,162,Dance/Electronic 40,2016-12-14,189,42
4504,10729,31,Alternative 50,2022-04-18,72,18
4505,237,237,Alternative 50,2024-12-06,143,34
4506,3672,12,Alternative 50,2019-05-02,113,5
4507,8319,6,EU Top 200,2022-10-07,137,47
4508,3079,207,EU Top 200,2022-05-06,32,4
4509,8664,78,US Hot 100,2020-03-24,187,51
4510,2224,187,Latin Beats,2019-01-14,7,29
4511,5484,92,APAC Pulse,2023-09-29,167,45
4512,6547,224,Alternative 50,2024-08-11,121,40
4513,10338,176,APAC Pulse,2016-11-17,67,5
4514,13835,245,Urban Chart,2019-12-22,141,42
4515,2545,3,US Hot 100,2023-04-12,177,2
4516,7657,238,Urban Chart,2024-07-21,160,44
4517,1877,118,US Hot 100,2021-04-06,129,11
4518,7033,176,Alternative 50,2021-09-20,46,4
4519,7111,119,Alternative 50,2022-06-12,187,33
4520,591,166,Latin Beats,2023-02-15,1,9
4521,9015,64,Latin Beats,2020-07-22,134,10
4522,6666,132,EU Top 200,2023-08-10,33,4
4523,8692,124,Dance/Electronic 40,2021-12-26,178,24
4524,5071,122,Alternative 50,2023-08-05,143,2
4525,12587,73,US Hot 100,2020-03-03,30,39
4526,6322,142,Alternative 50,2022-02-20,171,27
4527,14126,211,Global Weekly,2021-03-31,187,41
4528,2050,210,Latin Beats,2018-11-15,48,25
4529,3264,216,US Hot 100,2021-04-01,50,17
4530,14634,250,Dance/Electronic 40,2023-08-09,102,19
4531,1699,82,Global Weekly,2021-06-16,186,14
4532,3477,237,US Hot 100,2024-12-14,116,15
4533,9595,3,Global Weekly,2017-08-30,22,48
4534,8049,101,US Hot 100,2016-05-19,192,17
4535,9388,229,EU Top 200,2021-09-04,39,28
4536,1708,184,EU Top 200,2019-02-27,83,45
4537,14829,92,APAC Pulse,2021-06-27,94,24
4538,4268,19,Alternative 50,2019-10-30,97,45
4539,10775,99,Global Weekly,2022-06-08,173,28
4540,4741,183,US Hot 100,2023-01-18,174,31
4541,5241,187,US Hot 100,2024-06-02,177,22
4542,10245,86,EU Top 200,2017-03-23,155,39
4543,13964,51,US Hot 100,2017-10-14,56,10
4544,8957,237,Global Weekly,2024-10-18,111,5
4545,5012,131,US Hot 100,2023-02-05,127,2
4546,5216,162,Alternative 50,2021-02-10,189,26
4547,6429,58,EU Top 200,2021-09-30,136,17
4548,4085,190,Dance/Electronic 40,2023-04-08,48,52
4549,5240,84,Urban Chart,2024-04-19,199,6
4550,5404,120,APAC Pulse,2019-06-08,25,52
4551,5495,70,Dance/Electronic 40,2023-06-15,190,7
4552,5182,240,Urban Chart,2021-10-13,69,6
4553,2457,11,Latin Beats,2022-09-08,135,42
4554,2021,154,US Hot 100,2022-07-08,57,11
4555,9891,202,Urban Chart,2020-09-23,106,24
4556,9617,170,Dance/Electronic 40,2022-10-16,180,42
4557,13001,58,APAC Pulse,2018-08-01,81,43
4558,4077,36,Dance/Electronic 40,2015-12-16,167,41
4559,9494,79,EU Top 200,2022-09-01,70,33
4560,12576,139,Alternative 50,2019-11-28,7,47
4561,8201,78,Urban Chart,2022-12-28,14,38
4562,7717,125,EU Top 200,2017-08-23,120,49
4563,11045,230,Alternative 50,2023-03-28,149,39
4564,14298,221,Urban Chart,2024-05-15,191,39
4565,8698,184,Dance/Electronic 40,2019-04-10,199,13
4566,7203,221,APAC Pulse,2022-07-20,102,42
4567,10764,43,Global Weekly,2023-09-27,10,18
4568,4819,112,EU Top 200,2020-09-12,80,35
4569,12028,6,Latin Beats,2024-08-02,129,14
4570,4317,22,US Hot 100,2024-09-15,178,32
4571,12604,151,Urban Chart,2024-03-10,129,24
4572,3819,66,Dance/Electronic 40,2022-08-10,121,14
4573,14990,222,Global Weekly,2024-06-26,27,47
4574,8983,26,Latin Beats,2019-06-26,77,12
4575,5027,128,EU Top 200,2017-07-19,154,52
4576,7399,222,US Hot 100,2016-10-13,125,8
4577,7764,53,US Hot 100,2018-05-16,23,36
4578,12983,230,Urban Chart,2024-11-22,174,49
4579,5774,211,US Hot 100,2024-02-28,144,51
4580,8549,82,US Hot 100,2018-05-09,23,12
4581,14426,197,Latin Beats,2024-08-04,147,46
4582,11654,196,EU Top 200,2024-05-05,71,17
4583,7957,85,Latin Beats,2018-05-23,32,28
4584,4771,198,Global Weekly,2022-01-13,179,47
4585,12757,52,EU Top 200,2022-09-22,72,48
4586,7777,73,Urban Chart,2020-03-17,138,46
4587,12990,84,Dance/Electronic 40,2024-12-01,5,37
4588,2700,188,Global Weekly,2024-03-10,55,17
4589,11011,31,APAC Pulse,2024-03-05,93,39
4590,12686,217,EU Top 200,2024-12-26,110,3
4591,12413,9,Urban Chart,2020-12-20,67,48
4592,5110,125,APAC Pulse,2020-06-18,180,14
4593,13683,205,US Hot 100,2020-05-20,193,10
4594,12940,81,EU Top 200,2015-10-07,125,1
4595,3443,95,APAC Pulse,2023-02-25,107,5
4596,3325,5,Urban Chart,2022-08-31,116,10
4597,9517,82,Global Weekly,2024-07-20,83,28
4598,11560,123,Global Weekly,2023-12-27,19,37
4599,9866,243,Latin Beats,2023-08-19,139,40
4600,3215,110,EU Top 200,2022-07-13,71,52
4601,4826,96,Global Weekly,2019-10-21,83,5
4602,8100,123,EU Top 200,2024-01-17,70,25
4603,7615,225,Alternative 50,2019-06-10,88,44
4604,17,17,Latin Beats,2022-03-09,100,1
4605,4290,166,EU Top 200,2024-07-31,105,19
4606,13790,132,Urban Chart,2022-11-16,179,10
4607,7021,156,EU Top 200,2024-08-08,185,37
4608,12326,69,US Hot 100,2021-08-05,112,37
4609,11977,46,EU Top 200,2024-11-17,182,38
4610,13993,195,EU Top 200,2024-11-20,160,40
4611,4031,86,EU Top 200,2017-01-04,185,34
4612,3166,183,Latin Beats,2022-11-02,114,30
4613,4679,100,Global Weekly,2023-10-07,3,52
4614,14687,46,Dance/Electronic 40,2016-03-23,117,19
4615,10471,183,APAC Pulse,2024-10-09,165,14
4616,3045,160,EU Top 200,2016-06-29,167,30
4617,4151,205,Dance/Electronic 40,2024-06-11,14,25
4618,6507,237,Latin Beats,2024-06-02,197,14
4619,5797,71,APAC Pulse,2024-04-10,165,23
4620,6442,124,Latin Beats,2021-06-13,31,38
4621,4483,76,APAC Pulse,2022-06-16,41,38
4622,6558,177,Dance/Electronic 40,2017-11-08,107,17
4623,1808,110,US Hot 100,2020-12-02,2,1
4624,7471,110,Dance/Electronic 40,2023-10-18,10,37
4625,2092,193,Global Weekly,2022-06-15,144,47
4626,14856,172,Global Weekly,2024-09-28,29,17
4627,3196,69,Dance/Electronic 40,2022-12-23,151,44
4628,14670,121,Dance/Electronic 40,2022-05-04,107,28
4629,1574,187,US Hot 100,2024-06-05,51,14
4630,1837,102,APAC Pulse,2019-10-16,128,25
4631,9287,25,Dance/Electronic 40,2022-10-19,75,41
4632,6556,125,Dance/Electronic 40,2021-06-23,70,19
4633,14379,3,Global Weekly,2021-12-08,64,4
4634,9696,108,Dance/Electronic 40,2023-05-19,12,7
