track_id,tempo_bpm,energy,danceability,valence,acousticness,loudness_db,instrumentalness
6644,101.1,0.662,0.203,0.432,0.128,-9.79,0.183
6645,77.5,0.391,0.768,0.498,0.854,-18.67,0.131
6646,197.3,0.836,0.38,0.205,0.829,-18.18,0.925
6647,83.0,0.551,0.84,0.843,0.076,-27.15,0.022
6648,88.6,0.546,0.776,0.759,0.492,-18.47,0.51
6649,138.3,0.634,0.604,0.188,0.207,-27.14,0.558
6650,122.0,0.485,0.357,0.348,0.884,-2.09,0.306
6651,76.8,0.285,0.89,0.91,0.808,-24.02,0.273
6652,166.6,0.599,0.492,0.795,0.693,-13.04,0.131
6653,101.1,0.511,0.184,0.633,0.252,-8.75,0.996
6654,78.9,0.524,0.91,0.552,0.28,-12.95,0.59
6655,78.6,0.423,0.355,0.158,0.291,-18.31,0.275
6656,185.7,0.793,0.94,0.447,0.285,-5.03,0.116
6657,167.5,0.712,0.863,0.661,0.897,-13.52,0.808
6658,149.5,0.798,0.67,0.69,0.311,-14.39,0.001
6659,165.3,0.274,0.322,0.578,0.704,-5.16,0.404
6660,103.0,0.34,0.215,0.161,0.245,-15.72,0.592
6661,122.5,0.62,0.589,0.889,0.458,-4.3,0.294
6662,101.0,0.72,0.287,0.065,0.982,-8.49,0.875
6663,114.4,0.548,0.398,0.289,0.189,-26.41,0.988
6664,122.0,0.542,0.644,0.236,0.075,-27.34,0.74
6665,102.3,0.491,0.628,0.935,0.337,-20.39,0.99
6666,143.7,0.229,0.351,0.745,0.526,-29.53,0.499
6667,187.2,0.485,0.274,0.183,0.402,-16.67,0.948
6668,96.3,0.672,0.211,0.639,0.767,-12.1,0.082
6669,106.1,0.646,0.444,0.518,0.502,-14.38,0.856
6670,103.9,0.706,0.783,0.357,0.733,-17.83,0.429
6671,118.2,0.773,0.513,0.47,0.911,-10.88,0.55
6672,152.1,0.676,0.665,0.403,0.67,-6.71,0.026
6673,108.6,0.709,0.705,0.261,0.763,-22.68,0.354
6674,123.5,0.648,0.603,0.748,0.188,-20.96,0.231
6675,186.8,0.726,0.351,0.863,0.44,-11.61,0.403
6676,65.4,0.595,0.418,0.495,0.549,-15.65,0.654
6677,107.8,0.541,0.945,0.941,0.552,-15.85,0.259
6678,110.1,0.606,0.575,0.445,0.173,-25.5,0.151
6679,127.9,0.407,0.299,0.623,0.046,-27.73,0.404
6680,81.6,0.777,0.405,0.197,0.332,-28.95,0.927
6681,97.0,0.827,0.618,0.637,0.299,-21.97,0.148
6682,177.3,0.726,0.388,0.507,0.767,-8.47,0.437
6683,104.3,0.756,0.839,0.539,0.05,-21.72,0.163
6684,76.3,0.62,0.649,0.017,0.378,-5.03,0.19
6685,135.9,0.709,0.589,0.108,0.202,-4.68,0.414
6686,176.1,0.677,0.505,0.709,0.941,-10.05,0.562
6687,178.5,0.322,0.642,0.024,0.612,-29.06,0.486
6688,146.5,0.702,0.416,0.031,0.128,-16.4,0.508
6689,69.4,0.74,0.615,0.259,0.758,-8.94,0.049
6690,104.6,0.302,0.138,0.441,0.79,-29.4,0.371
6691,149.6,0.544,0.262,0.512,0.241,-10.02,0.091
6692,61.5,0.501,0.531,0.15,0.99,-11.77,0.186
6693,144.7,0.699,0.744,0.47,0.91,-23.44,0.351
6694,76.4,0.563,0.524,0.271,0.206,-14.01,0.305
6695,78.7,0.224,0.821,0.791,0.234,-24.8,0.743
6696,143.9,0.493,0.32,0.765,0.302,-11.97,0.727
6697,60.4,0.736,0.935,0.511,0.386,-22.93,0.162
6698,61.7,0.336,0.953,0.69,0.101,-18.75,0.44
6699,178.1,0.225,0.345,0.357,0.991,-23.26,0.161
6700,88.8,0.295,0.81,0.584,0.537,-17.01,0.985
6701,127.2,0.76,0.424,0.523,0.226,-23.2,0.001
6702,186.8,0.806,0.548,0.779,0.472,-5.63,0.114
6703,76.8,0.541,0.348,0.052,0.917,-21.63,0.885
6704,100.1,0.594,0.949,0.449,0.475,-28.52,0.973
6705,122.2,0.593,0.43,0.785,0.298,-23.56,0.536
6706,133.8,0.48,0.631,0.666,0.026,-28.49,0.41
6707,72.9,0.843,0.162,0.291,0.13,-15.73,0.339
6708,196.7,0.283,0.572,0.883,0.834,-8.61,0.721
6709,132.3,0.489,0.922,0.051,0.072,-28.66,0.828
6710,140.4,0.379,0.318,0.134,0.918,-21.38,0.201
6711,61.6,0.292,0.73,0.671,0.037,-21.49,0.206
6712,119.0,0.335,0.729,0.825,0.871,-26.11,0.127
6713,191.1,0.7,0.345,0.841,0.598,-14.8,0.194
6714,88.0,0.868,0.254,0.925,0.466,-2.35,0.481
6715,151.2,0.777,0.525,0.298,0.996,-17.78,0.263
6716,133.0,0.312,0.988,0.462,0.221,-8.87,0.995
6717,181.0,0.294,0.231,0.947,0.308,-11.57,0.921
6718,69.9,0.461,0.3,0.519,0.5,-13.26,0.585
6719,97.3,0.827,0.843,0.727,0.233,-23.39,0.457
6720,184.9,0.352,0.973,0.425,0.894,-16.98,0.988
6721,108.4,0.416,0.906,0.82,0.092,-14.61,0.264
6722,177.6,0.828,0.636,0.165,0.432,-12.61,0.635
6723,170.3,0.498,0.929,0.278,0.398,-9.89,0.074
6724,158.6,0.526,0.414,0.825,0.842,-26.68,0.929
6725,182.4,0.416,0.963,0.763,0.934,-20.61,0.439
6726,80.6,0.576,0.831,0.558,0.581,-26.7,0.964
6727,92.7,0.541,0.866,0.373,0.627,-19.12,0.558
6728,157.2,0.288,0.326,0.139,0.62,-8.82,0.954
6729,117.8,0.745,0.156,0.563,0.654,-15.0,0.9
6730,111.8,0.499,0.664,0.632,0.308,-2.22,0.407
6731,191.3,0.418,0.731,0.385,0.91,-20.52,0.288
6732,130.0,0.865,0.385,0.835,0.161,-24.16,0.971
6733,137.7,0.797,0.387,0.806,0.035,-22.15,0.559
6734,119.9,0.295,0.11,0.666,0.43,-2.96,0.013
6735,68.9,0.457,0.198,0.22,0.696,-19.88,0.48
6736,183.6,0.326,0.526,0.002,0.028,-23.51,0.999
6737,149.0,0.627,0.988,0.505,0.83,-21.03,0.256
6738,118.8,0.356,0.474,0.027,0.013,-21.51,0.816
6739,136.5,0.547,0.755,0.907,0.349,-14.89,0.921
6740,186.7,0.826,0.177,0.154,0.14,-6.71,0.45
6741,93.6,0.648,0.221,0.587,0.461,-7.23,0.935
6742,158.3,0.913,0.858,0.12,0.607,-3.65,0.734
6743,165.6,0.328,0.268,0.577,0.079,-13.11,0.751
6744,81.4,0.409,0.178,0.685,0.179,-12.25,0.528
6745,75.3,0.355,0.316,0.799,0.295,-23.89,0.226
6746,83.3,0.703,0.674,0.219,0.366,-21.81,0.886
6747,117.2,0.628,0.341,0.708,0.435,-21.97,0.27
6748,179.1,0.791,0.851,0.778,0.799,-11.82,0.442
6749,121.3,0.526,0.228,0.112,0.125,-2.99,0.674
6750,145.8,0.485,0.512,0.082,0.424,-12.63,0.443
6751,174.3,0.451,0.169,0.387,0.274,-10.07,0.036
6752,121.3,0.626,0.683,0.502,0.357,-12.85,0.1
6753,162.2,0.663,0.228,0.185,0.678,-23.91,0.841
6754,177.2,0.55,0.746,0.795,0.748,-18.69,0.202
6755,178.0,0.395,0.46,0.384,0.518,-25.52,0.437
6756,139.6,0.692,0.121,0.308,0.508,-9.44,0.617
6757,175.3,0.592,0.689,0.404,0.635,-27.83,0.314
6758,197.8,0.444,0.125,0.69,0.822,-28.58,0.82
6759,173.1,0.665,0.605,0.615,0.308,-17.39,0.715
6760,63.4,0.782,0.697,0.746,0.524,-16.69,0.803
6761,164.1,0.49,0.363,0.757,0.037,-13.89,0.767
6762,77.2,0.465,0.302,0.505,0.714,-14.65,0.14
6763,145.8,0.589,0.523,0.457,0.915,-14.32,0.186
6764,78.4,0.624,0.48,0.683,0.856,-3.66,0.851
6765,196.6,0.507,0.513,0.163,0.794,-29.28,0.532
6766,90.3,0.537,0.6,0.189,0.566,-21.54,0.021
6767,67.1,0.285,0.109,0.778,0.072,-16.81,0.604
6768,60.9,0.519,0.732,0.854,0.765,-17.06,0.92
6769,107.6,0.393,0.946,0.495,0.61,-17.21,0.172
6770,79.7,0.489,0.917,0.165,0.234,-25.14,0.728
6771,159.8,0.444,0.343,0.546,0.723,-17.6,0.363
6772,127.7,0.418,0.968,0.14,0.002,-17.05,0.822
6773,121.4,0.428,0.947,0.46,0.668,-12.85,0.217
6774,85.5,0.859,0.86,0.039,0.408,-14.71,0.879
6775,131.7,0.393,0.33,0.08,0.853,-16.49,0.867
6776,97.1,0.55,0.554,0.157,0.486,-22.9,0.149
6777,169.2,0.756,0.127,0.386,0.282,-14.1,0.57
6778,103.9,0.883,0.386,0.35,0.512,-28.47,0.885
6779,149.8,0.356,0.665,0.375,0.973,-3.31,0.141
6780,86.5,0.566,0.148,0.42,0.082,-2.79,0.502
6781,175.3,0.491,0.816,0.407,0.764,-4.86,0.282
6782,97.2,0.373,0.317,0.7,0.095,-9.72,0.579
6783,185.6,0.754,0.479,0.015,0.424,-21.03,0.813
6784,135.4,0.652,0.188,0.66,0.492,-25.32,0.635
6785,99.7,0.393,0.885,0.397,0.167,-7.17,0.926
6786,122.9,0.797,0.137,0.239,0.659,-23.1,0.364
6787,100.6,0.408,0.731,0.508,0.689,-26.06,0.615
6788,179.3,0.297,0.506,0.593,0.219,-19.4,0.976
6789,128.6,0.763,0.672,0.03,0.355,-27.45,0.497
6790,182.5,0.429,0.421,0.511,0.209,-18.67,0.155
6791,114.6,0.622,0.969,0.839,0.201,-2.28,0.291
6792,159.5,0.432,0.784,0.164,0.582,-29.58,0.35
6793,195.3,0.494,0.269,0.109,0.842,-16.64,0.202
6794,100.6,0.349,0.388,0.6,0.333,-21.18,0.142
6795,198.4,0.78,0.151,0.41,0.012,-25.63,0.128
6796,60.9,0.462,0.441,0.567,0.167,-7.1,0.239
6797,160.1,0.619,0.912,0.193,0.91,-20.24,0.114
6798,86.4,0.559,0.465,0.12,0.108,-27.52,0.021
6799,196.7,0.46,0.569,0.532,0.827,-4.2,0.176
6800,88.0,0.66,0.777,0.202,0.297,-27.54,0.675
6801,70.1,0.583,0.961,0.394,0.187,-21.18,0.853
6802,67.2,0.409,0.116,0.462,0.071,-22.2,0.075
6803,188.8,0.448,0.917,0.357,0.086,-27.05,0.179
6804,155.6,0.624,0.664,0.494,0.935,-26.48,0.306
6805,136.3,0.591,0.618,0.28,0.891,-5.59,0.732
6806,152.6,0.89,0.206,0.811,0.656,-20.97,0.632
6807,132.2,0.664,0.559,0.027,0.298,-28.54,0.139
6808,66.4,0.827,0.29,0.036,0.575,-28.13,0.01
6809,91.2,0.408,0.357,0.524,0.05,-5.53,0.304
6810,83.7,0.684,0.273,0.146,0.753,-19.63,0.381
6811,156.5,0.48,0.979,0.309,0.439,-5.45,0.508
6812,100.8,0.539,0.961,0.099,0.223,-28.62,0.603
6813,63.7,0.662,0.685,0.186,0.123,-27.06,0.415
6814,161.6,0.661,0.375,0.667,0.865,-14.17,0.381
6815,192.0,0.69,0.184,0.066,0.592,-27.58,0.958
6816,61.2,0.747,0.919,0.556,0.71,-23.91,0.784
6817,183.2,0.413,0.388,0.956,0.912,-21.57,0.443
6818,193.0,0.499,0.963,0.805,0.602,-27.72,0.774
6819,105.5,0.349,0.795,0.623,0.465,-15.21,0.494
6820,160.0,0.487,0.959,0.406,0.439,-25.77,0.633
6821,151.4,0.725,0.374,0.222,0.299,-17.08,0.57
6822,161.4,0.345,0.316,0.929,0.368,-7.75,0.097
6823,81.3,0.814,0.79,0.124,0.499,-7.27,0.251
6824,182.9,0.69,0.166,0.155,0.033,-11.16,0.818
6825,150.7,0.489,0.628,0.807,0.932,-17.22,0.844
6826,91.7,0.539,0.784,0.915,0.4,-10.46,0.177
6827,112.1,0.382,0.684,0.71,0.891,-26.41,0.179
6828,114.7,0.462,0.323,0.341,0.398,-15.54,0.475
6829,121.6,0.612,0.482,0.666,0.405,-10.55,0.283
6830,150.8,0.796,0.924,0.614,0.65,-28.75,0.805
6831,138.3,0.601,0.684,0.965,0.802,-10.01,0.552
6832,87.0,0.634,0.191,0.662,0.134,-17.28,0.186
6833,92.3,0.41,0.616,0.051,0.622,-12.98,0.534
6834,168.8,0.383,0.226,0.788,0.552,-22.95,0.044
6835,196.2,0.458,0.518,0.937,0.296,-9.6,0.43
6836,192.1,0.531,0.681,0.319,0.545,-7.51,0.29
6837,66.3,0.748,0.942,0.779,0.712,-16.84,0.756
6838,113.7,0.7,0.314,0.822,0.347,-15.0,0.683
6839,172.2,0.799,0.711,0.797,0.85,-16.28,0.05
6840,194.8,0.731,0.754,0.291,0.169,-21.01,0.465
6841,107.3,0.556,0.193,0.141,0.064,-9.98,0.571
6842,194.4,0.68,0.434,0.885,0.34,-27.5,0.252
6843,99.9,0.411,0.14,0.107,0.486,-13.62,0.628
6844,197.3,0.587,0.2,0.905,0.783,-24.15,0.691
6845,179.0,0.46,0.405,0.296,0.614,-3.48,0.361
6846,136.0,0.688,0.834,0.67,0.184,-28.76,0.734
6847,170.5,0.616,0.767,0.018,0.303,-2.24,0.301
6848,81.7,0.528,0.688,0.797,0.092,-17.42,0.714
6849,64.3,0.404,0.249,0.617,0.734,-19.38,0.768
6850,134.3,0.524,0.844,0.632,0.471,-24.52,0.451
6851,147.3,0.338,0.997,0.918,0.109,-28.59,0.558
6852,180.3,0.798,0.126,0.147,0.207,-22.32,0.423
6853,76.9,0.727,0.214,0.391,0.224,-20.12,0.123
6854,168.4,0.287,0.831,0.522,0.027,-3.5,0.389
6855,129.3,0.495,0.895,0.116,0.859,-24.12,0.739
6856,184.8,0.498,0.244,0.039,0.741,-29.68,0.446
6857,136.2,0.491,0.559,0.84,0.073,-14.18,0.472
6858,87.1,0.799,0.483,0.192,0.595,-15.14,0.77
6859,76.1,0.755,0.873,0.186,0.052,-18.65,0.925
6860,65.7,0.452,0.22,0.553,0.224,-26.58,0.801
6861,88.1,0.607,0.148,0.352,0.688,-4.05,0.404
6862,152.4,0.747,0.531,0.738,0.732,-22.64,0.48
6863,106.7,0.581,0.696,0.619,0.576,-9.97,0.279
6864,167.1,0.599,0.943,0.233,0.731,-23.46,0.656
6865,196.1,0.759,0.909,0.871,0.987,-29.05,0.621
6866,143.7,0.673,0.74,0.973,0.957,-5.77,0.285
6867,191.8,0.482,0.739,0.605,0.521,-6.75,0.326
6868,139.3,0.625,0.67,0.57,0.963,-14.23,0.529
6869,68.5,0.696,0.111,0.595,0.642,-7.17,0.656
6870,184.6,0.38,0.849,0.219,0.741,-9.5,0.962
6871,92.2,0.468,0.462,0.576,0.415,-14.95,0.371
6872,179.7,0.928,0.212,0.812,0.603,-11.56,0.602
6873,162.1,0.687,0.542,0.425,0.591,-5.28,0.011
6874,170.8,0.545,0.508,0.839,0.297,-6.79,0.192
6875,176.9,0.327,0.527,0.371,0.056,-21.68,0.805
6876,131.4,0.411,0.616,0.034,0.779,-23.2,0.67
6877,153.3,0.44,0.674,0.639,0.075,-11.8,0.957
6878,85.9,0.854,0.899,0.379,0.309,-29.94,0.754
6879,81.9,0.548,0.748,0.288,0.127,-7.5,0.402
6880,96.6,0.292,0.88,0.567,0.139,-10.41,0.046
6881,97.6,0.536,0.536,0.475,0.821,-11.6,0.007
6882,101.2,0.404,0.893,0.932,0.657,-3.44,0.672
6883,119.0,0.677,0.23,0.534,0.812,-4.55,0.681
6884,179.1,0.309,0.247,0.892,0.335,-2.34,0.565
6885,63.0,0.603,0.147,0.038,0.821,-15.86,0.266
6886,155.3,0.62,0.714,0.145,0.767,-26.61,0.306
6887,185.3,0.439,0.335,0.633,0.336,-18.19,0.481
6888,174.0,0.612,0.368,0.361,0.172,-11.17,0.207
6889,179.8,0.47,0.614,0.123,0.781,-21.42,0.279
6890,155.4,0.509,0.128,0.756,0.57,-19.27,0.515
6891,132.3,0.452,0.65,0.071,0.952,-9.57,0.842
6892,125.8,0.351,0.22,0.191,0.966,-14.68,0.496
6893,79.1,0.597,0.89,0.274,0.367,-28.52,0.842
6894,161.1,0.668,0.338,0.563,0.892,-24.27,0.198
6895,167.8,0.39,0.57,0.696,0.51,-28.08,0.241
6896,185.5,0.35,0.32,0.393,0.583,-4.78,0.559
6897,85.5,0.464,0.534,0.247,0.567,-13.66,0.503
6898,195.4,0.455,0.533,0.755,0.607,-27.06,0.707
6899,102.4,0.541,0.837,0.367,0.584,-4.96,0.281
6900,181.6,0.295,0.693,0.84,0.131,-8.77,0.382
6901,158.1,0.407,0.265,0.227,0.954,-25.64,0.965
6902,86.4,0.752,0.379,0.193,0.503,-19.93,0.013
6903,103.1,0.391,0.392,0.768,0.657,-17.25,0.216
6904,189.9,0.524,0.459,0.57,0.724,-7.05,0.735
6905,157.5,0.743,0.38,0.425,0.005,-8.94,0.195
6906,145.4,0.553,0.795,0.121,0.22,-7.61,0.826
6907,190.7,0.316,0.85,0.354,0.036,-13.42,0.168
6908,96.2,0.578,0.203,0.934,0.394,-23.49,0.477
6909,134.7,0.853,0.113,0.846,0.529,-26.07,0.051
6910,73.5,0.521,0.426,0.193,0.71,-20.39,0.356
6911,168.4,0.472,0.886,0.939,0.867,-29.57,0.924
6912,177.0,0.629,0.449,0.641,0.777,-17.54,0.512
6913,110.8,0.548,0.416,0.082,0.776,-12.85,0.99
6914,188.6,0.576,0.796,0.169,0.802,-13.23,0.045
6915,104.4,0.453,0.851,0.591,0.396,-5.76,0.477
6916,122.2,0.808,0.499,0.953,0.002,-26.86,0.424
6917,183.8,0.707,0.438,0.116,0.984,-19.6,0.009
6918,74.6,0.529,0.903,0.865,0.863,-28.12,0.588
6919,66.6,0.896,0.516,0.462,0.766,-15.35,0.884
6920,68.8,0.774,0.104,0.678,0.34,-15.73,0.306
6921,182.8,0.293,0.31,0.774,0.068,-2.48,0.001
6922,60.6,0.743,0.42,0.109,0.109,-19.08,0.351
6923,113.8,0.89,0.498,0.345,0.61,-16.95,0.492
6924,173.0,0.538,0.57,0.917,0.888,-23.25,0.016
6925,194.1,0.39,0.234,0.05,0.58,-16.2,0.9
6926,83.8,0.493,0.355,0.783,0.316,-25.58,0.002
6927,157.4,0.531,0.104,0.948,0.684,-14.32,0.799
6928,159.7,0.38,0.765,0.776,0.852,-24.37,0.144
6929,179.5,0.686,0.566,0.781,0.088,-7.08,0.434
6930,188.0,0.374,0.745,0.022,0.621,-10.76,0.166
6931,186.3,0.379,0.262,0.693,0.262,-16.08,0.57
6932,163.6,0.823,0.472,0.686,0.887,-12.2,0.179
6933,86.0,0.609,0.29,0.896,0.089,-16.06,0.564
6934,172.5,0.637,0.475,0.825,0.598,-24.39,0.832
6935,94.3,0.47,0.116,0.09,0.204,-4.99,0.521
6936,117.8,0.836,0.13,0.326,0.408,-27.46,0.523
6937,83.1,0.581,0.579,0.425,0.99,-15.65,0.234
6938,102.0,0.418,0.454,0.144,0.401,-12.86,0.429
6939,151.9,0.768,0.549,0.9,0.051,-12.62,0.305
6940,102.1,0.318,0.537,0.682,0.03,-25.72,0.096
6941,117.1,0.366,0.604,0.537,0.518,-23.91,0.747
6942,124.2,0.728,0.146,0.607,0.438,-19.47,0.056
6943,80.1,0.525,0.947,0.431,0.851,-27.8,0.824
6944,121.4,0.703,0.165,0.619,0.446,-27.47,0.353
6945,153.8,0.567,0.524,0.193,0.769,-8.71,0.916
6946,124.9,0.843,0.803,0.284,0.095,-24.53,0.773
6947,135.0,0.504,0.278,0.49,0.857,-19.59,0.312
6948,79.1,0.598,0.608,0.909,0.625,-13.55,0.582
6949,131.0,0.753,0.643,0.914,0.598,-29.97,0.137
6950,73.3,0.79,0.111,0.35,0.114,-7.35,0.18
6951,160.7,0.739,0.353,0.136,0.118,-3.05,0.45
6952,111.9,0.613,0.303,0.344,0.833,-10.48,0.552
6953,136.8,0.428,0.769,0.664,0.516,-23.56,0.781
6954,198.5,0.541,0.761,0.888,0.188,-21.31,0.292
6955,93.8,0.473,0.981,0.695,0.321,-13.53,0.518
6956,76.3,0.71,0.859,0.497,0.312,-11.54,0.449
6957,194.2,0.372,0.359,0.357,0.904,-26.99,0.286
6958,115.7,0.473,0.99,0.76,0.41,-2.58,0.098
6959,86.8,0.784,0.921,0.932,0.9,-13.96,0.222
6960,113.5,0.635,0.481,0.726,0.528,-14.02,0.862
6961,86.1,0.775,0.829,0.147,0.621,-23.59,0.902
6962,128.7,0.575,0.399,0.767,0.151,-20.64,0.281
6963,148.3,0.751,0.698,0.888,0.203,-4.43,0.995
6964,62.8,0.428,0.275,0.915,0.015,-19.51,0.807
6965,68.0,0.583,0.311,0.457,0.699,-6.99,0.762
6966,117.6,0.54,0.735,0.482,0.442,-4.23,0.932
6967,137.0,0.559,0.904,0.997,0.417,-5.95,0.073
6968,147.9,0.604,0.797,0.207,0.948,-19.77,0.542
6969,102.5,0.483,0.646,0.398,0.741,-7.22,0.215
6970,98.3,0.551,0.55,0.912,0.798,-16.51,0.021
6971,128.2,0.833,0.725,0.728,0.104,-22.41,0.858
6972,72.8,0.551,0.708,0.859,0.09,-20.73,0.668
6973,104.7,0.577,0.693,0.231,0.586,-22.22,0.381
6974,150.6,0.516,1.0,0.011,0.363,-7.34,0.481
6975,84.7,0.49,0.607,0.944,0.606,-17.13,0.42
6976,146.3,0.342,0.859,0.41,0.097,-4.39,0.482
6977,172.9,0.556,0.653,0.354,0.794,-28.91,0.25
6978,105.4,0.413,0.774,0.058,0.672,-2.97,0.631
6979,119.7,0.778,0.294,0.62,0.557,-19.55,0.389
6980,199.9,0.377,0.18,0.259,0.583,-8.96,0.044
6981,119.4,0.678,0.33,0.518,0.7,-20.14,0.545
6982,177.8,0.549,0.622,0.061,0.471,-26.66,0.218
6983,64.1,0.381,0.864,0.855,0.091,-9.05,0.243
6984,93.9,0.675,0.847,0.566,0.691,-24.75,0.125
6985,146.1,0.836,0.572,0.607,0.597,-21.33,0.361
6986,97.8,0.671,0.324,0.51,0.165,-11.97,0.718
6987,91.5,0.571,0.611,0.597,0.889,-5.99,0.662
6988,67.6,0.745,0.916,0.123,0.299,-12.55,0.622
6989,68.7,0.605,0.776,0.733,0.379,-8.55,0.938
6990,140.8,0.477,0.27,0.978,0.071,-18.3,0.608
6991,105.9,0.615,0.783,0.803,0.121,-24.26,0.081
6992,60.2,0.313,0.298,0.973,0.718,-16.77,0.629
6993,98.4,0.621,0.921,0.443,0.332,-15.44,0.515
6994,199.2,0.731,0.843,0.653,0.214,-17.32,0.128
6995,99.0,0.226,0.155,0.919,0.547,-25.9,0.518
6996,118.4,0.717,0.377,0.1,0.933,-8.38,0.334
6997,110.4,0.311,0.877,0.742,0.771,-28.82,0.941
6998,140.4,0.765,0.449,0.311,0.659,-25.8,0.885
6999,151.5,0.307,0.93,0.244,0.283,-13.58,0.367
7000,107.7,0.796,0.68,0.889,0.124,-4.72,0.024
7001,131.3,0.223,1.0,0.635,0.745,-21.66,0.451
7002,126.1,0.582,0.218,0.841,0.868,-19.56,0.491
7003,125.2,0.828,0.36,0.984,0.091,-13.7,0.927
7004,126.8,0.769,0.686,0.153,0.143,-15.01,0.114
7005,107.7,0.65,0.269,0.628,0.02,-2.09,0.807
7006,161.0,0.653,0.209,0.14,0.245,-8.72,0.278
7007,135.5,0.457,0.9,0.208,0.383,-13.15,0.571
7008,84.0,0.288,0.433,0.453,0.629,-12.26,0.003
7009,126.5,0.72,0.872,0.818,0.075,-20.28,0.569
7010,191.4,0.648,0.905,0.282,0.556,-12.93,0.525
7011,100.4,0.549,0.245,0.433,0.058,-21.03,0.739
7012,186.0,0.443,0.859,0.682,0.928,-28.58,0.431
7013,186.6,0.415,0.217,0.68,0.142,-24.03,0.425
7014,141.4,0.869,0.691,0.407,0.816,-2.62,0.173
7015,101.8,0.471,0.11,0.231,0.802,-16.41,0.476
7016,135.1,0.889,0.551,0.635,0.155,-29.91,0.361
7017,111.1,0.566,0.233,0.529,0.7,-2.9,0.936
7018,199.8,0.479,0.11,0.458,0.646,-3.84,0.074
7019,122.2,0.885,0.377,0.255,0.701,-26.96,0.605
7020,129.7,0.558,0.369,0.763,0.554,-24.08,0.111
7021,161.9,0.474,0.35,0.929,0.983,-29.23,0.625
7022,65.4,0.444,0.266,0.293,0.363,-18.2,0.992
7023,193.5,0.539,0.706,0.774,0.866,-25.16,0.945
7024,94.3,0.423,0.253,0.304,0.493,-20.82,0.634
7025,160.5,0.524,0.889,0.534,0.522,-17.45,0.876
7026,128.6,0.638,0.303,0.281,0.117,-20.87,0.547
7027,151.5,0.809,0.939,0.105,0.155,-5.74,0.322
7028,195.1,0.57,0.21,0.831,0.857,-23.74,0.439
7029,155.8,0.388,0.983,0.295,0.522,-24.31,0.232
7030,151.0,0.293,0.917,0.666,0.413,-22.69,0.532
7031,177.9,0.463,0.967,0.49,0.108,-24.48,0.754
7032,176.6,0.564,0.575,0.497,0.195,-27.13,0.034
7033,133.7,0.332,0.417,0.911,0.041,-4.93,0.249
7034,109.3,0.331,0.732,0.95,0.135,-5.45,0.076
7035,123.6,0.536,0.435,0.885,0.558,-23.45,0.443
7036,96.3,0.321,0.35,0.222,0.772,-24.1,0.035
7037,87.6,0.394,0.608,0.504,0.804,-6.91,0.348
7038,147.1,0.74,0.796,0.179,0.491,-12.95,0.52
7039,122.5,0.612,0.78,0.96,0.575,-16.06,0.301
7040,83.1,0.234,0.859,0.336,0.72,-14.68,0.115
7041,172.1,0.641,0.574,0.243,0.096,-3.32,0.971
7042,178.8,0.491,0.622,0.394,0.126,-11.55,0.965
7043,161.9,0.471,0.815,0.642,0.683,-29.6,0.285
7044,120.0,0.362,0.829,0.22,0.138,-6.55,0.888
7045,61.9,0.322,0.491,0.773,0.477,-29.8,0.394
7046,71.1,0.39,0.412,0.274,0.267,-3.03,0.451
7047,107.1,0.828,0.662,0.722,0.601,-18.91,0.735
7048,70.3,0.523,0.17,0.806,0.415,-10.09,0.441
7049,192.0,0.478,0.16,0.566,0.718,-26.12,0.426
7050,134.8,0.371,0.69,0.405,0.911,-3.1,0.911
7051,78.1,0.73,0.352,0.971,0.85,-28.95,0.505
7052,68.2,0.783,0.617,0.59,0.497,-18.25,0.975
7053,78.9,0.455,0.253,0.489,0.997,-6.83,0.419
7054,111.2,0.311,0.846,0.418,0.709,-17.17,0.054
7055,91.0,0.361,0.412,0.982,0.831,-12.65,0.97
7056,193.2,0.629,0.311,0.784,0.458,-13.86,0.384
7057,83.9,0.822,0.649,0.833,0.432,-3.52,0.988
7058,62.1,0.867,0.819,0.228,0.645,-11.18,0.334
7059,129.7,0.817,0.772,0.463,0.625,-27.66,0.364
7060,195.4,0.517,0.394,0.343,0.518,-15.89,0.849
7061,61.9,0.312,0.596,0.759,0.175,-6.53,0.076
7062,115.1,0.438,0.33,0.067,0.646,-16.74,0.014
7063,82.2,0.401,0.78,0.494,0.136,-13.72,0.421
7064,78.2,0.9,0.508,0.652,0.101,-19.12,0.447
7065,145.2,0.283,0.86,0.873,0.001,-5.6,0.195
7066,95.5,0.89,0.539,0.079,0.825,-5.6,0.623
7067,75.9,0.818,0.156,0.047,0.326,-2.04,0.802
7068,116.5,0.722,0.602,0.178,0.89,-26.53,0.52
7069,189.2,0.602,0.121,0.677,0.874,-23.46,0.652
7070,115.8,0.796,0.333,0.35,0.467,-10.52,0.216
7071,118.5,0.832,0.789,0.433,0.255,-10.15,0.495
7072,68.4,0.732,0.204,0.176,0.621,-12.06,0.658
7073,195.3,0.72,0.852,0.943,0.464,-22.15,0.258
7074,83.5,0.536,0.244,0.432,0.884,-7.6,0.038
7075,197.5,0.622,0.391,0.733,0.946,-5.05,0.191
7076,80.7,0.556,0.959,0.962,0.808,-6.16,0.384
7077,65.3,0.734,0.506,0.916,0.983,-14.85,0.822
7078,82.1,0.803,0.787,0.355,0.481,-5.7,0.968
7079,171.0,0.566,0.122,0.095,0.321,-24.2,0.788
